Id,Label,timeset,size,modularity_class
8971,1446251669730349056,,1,1
8972,1442488434237579267,,1,1
8973,1447698008645128194,,4,1
8974,1447108120988119042,,1,1
8975,1447266367430823939,,2,628
8976,1446842563173003264,,1,102
8977,1446968379647135749,,2,6
8978,1448126939756175366,,2,6
8979,1448003423694098440,,2,1271
8980,1447692736627462144,,2,6
8981,1448167107993034755,,2,1129
8982,1447953874812243969,,1,4
8983,1447933885619310604,,1,1129
8984,1445948982174310403,,1,1272
8985,1448291236637560832,,1,102
8986,1448285601728319493,,1,4
8987,1448293585934290953,,1,1
8988,1448253592838705156,,1,1270
8989,1446961509666525193,,1,6
8990,1442752706913972226,,1,1
8991,1447191669561040901,,1,6
8992,1448291176730214400,,2,4
8993,1445678693376946177,,2,4
8994,1448293321978220546,,1,1273
8995,1447578156228136963,,1,1274
8996,1447347154033410049,,1,102
8997,1448239108430589959,,8,4
8998,1447604019153629187,,9,628
8999,1448246254476140550,,1,4
9000,1446835793562112005,,2,4
9001,1448230599534071809,,13,628
9002,1439964075627327494,,1,1275
9003,1445753583308210187,,1,102
9004,1438843280867819526,,1,4
9005,1447222281235845124,,2,4
9006,1447994516607172609,,1,4
9007,1448292885070221313,,1,628
9008,1448293132504743944,,1,1
9009,1447308330767159299,,2,1
9010,1447638129741950980,,1,1
9011,1448272463830392834,,1,4
9012,1448288882953531397,,1,4
9013,1448184976948744194,,2,1
9014,1448292978120962052,,1,1
9015,1447090559504424960,,1,4
9016,1446461084483739653,,1,1
9017,1448292362946584578,,2,4
9018,1448270049383370755,,4,1276
9019,1448292898152267776,,1,628
9020,1448274650748887041,,2,4
9021,1448272576132706309,,4,1276
9022,1447435816956043265,,1,4
9023,1447619987972177929,,1,402
9024,1448180778945466374,,2,4
9025,1447571214948466689,,2,146
9026,1445591302221959176,,1,4
9027,1446792835546689538,,5,628
9028,1448263576700039169,,2,1129
9029,1448258825778249730,,1,4
9030,1445484070574575617,,1,461
9031,1448290094113230852,,2,1
9032,1448292330574790665,,1,1
9033,1448291193897455626,,2,1
9034,1441025157397729283,,3,628
9035,1446130587111018498,,1,1277
9036,1448291879431376910,,1,1278
9037,1447477674373431299,,3,4
9038,1446536985632382982,,6,628
9039,1448000352335319045,,2,4
9040,1448292091314851849,,2,4
9041,1448292183392595977,,1,4
9042,1448286385581006857,,3,1129
9043,1448288733963317253,,1,102
9044,1444955402173485059,,1,4
9045,1448291874733584395,,1,4
9046,1445040122177667072,,2,4
9047,1448271829253111808,,2,1279
9048,1397454404433948675,,1,1280
9049,1447608198895124484,,5,628
9050,1447253660489105416,,1,102
9051,1448290120805728257,,1,1281
9052,1446638994717122562,,1,6
9053,1448283655827177477,,1,4
9054,1438968613629792259,,1,1282
9055,1448291503273558027,,1,4
9056,1448276675750469641,,2,1129
9057,1447984275144445957,,1,4
9058,1447841543826591744,,2,628
9059,1448291406791856129,,1,1283
9060,1447632033270812672,,6,1
9061,1447627059333775360,,2,102
9062,1448291531622846470,,1,1284
9063,1448287840924684293,,2,1350
9064,1448290160236498946,,1,4
9065,1448290596674686980,,1,4
9066,1446505184406892544,,7,102
9067,1447933487286263838,,1,1285
9068,1448290740556029958,,1,4
9069,1447563210131914755,,3,146
9070,1448288654502232065,,1,628
9071,1448290033425846274,,1,4
9072,1448166383011852301,,1,4
9073,1448290745945788417,,1,1
9074,1448234420192702467,,1,4
9075,1448287658699018241,,1,461
9076,1447801800103321601,,1,1
9077,1448290117299458056,,1,4
9078,1447944182623084547,,1,628
9079,1447301502356410369,,1,1286
9080,1448288276247302147,,2,1
9081,1448166078803230726,,1,1
9082,1448178820356399106,,2,461
9083,1447795246394265603,,2,1
9084,1441335136709087244,,1,989
9085,1448290828284223490,,1,1287
9086,1445812355439501314,,1,4
9087,1448288502328688647,,1,1288
9088,1447831627493564422,,3,1
9089,1448279676435238912,,2,4
9090,1448052460149346306,,1,1289
9091,1447227892887293955,,2,628
9092,1448276784752046082,,4,1
9093,1448270406725640194,,1,1290
9094,1448260249261985801,,2,628
9095,1448262614681731073,,1,1
9096,1447807112088887306,,1,1
9097,1448290464650592257,,1,1
9098,1448289525252308999,,1,1
9099,1448233076476182531,,1,42
9100,1448284356552822793,,2,4
9101,1448289760976326660,,1,1129
9102,1448287995552047111,,1,6
9103,1448283073167167492,,2,4
9104,1448282732698734600,,1,1291
9105,1448283609442385925,,1,1129
9106,1444616155897864194,,2,1
9107,1448286950163628036,,2,628
9108,1448287804988051464,,1,4
9109,1446527089595670534,,1,1292
9110,1448111705859362818,,1,895
9111,1448224497862074370,,3,4
9112,1447525204264161285,,1,1293
9113,1448161026717880324,,5,1
9114,1448253695205027845,,2,4
9115,1448289791439634433,,1,1
9116,1448289684551913475,,1,1
9117,1447964327961575428,,5,102
9118,1447972531273703428,,1,102
9119,1448230993991700485,,1,1294
9120,1444714875192848393,,1,1295
9121,1447999129104392196,,1,4
9122,1447213158582657024,,62,6
9123,1448289547243048961,,1,1
9124,1448286073910702086,,5,628
9125,1447908990491381765,,2,1296
9126,1448212292949221379,,3,4
9127,1446854690097016834,,1,6
9128,1448288923210321921,,1,1129
9129,1448242028379320322,,2,4
9130,1447992868761604097,,1,1297
9131,1446284255827398656,,2,628
9132,1448270997002629120,,2,1
9133,1448286232421617667,,1,1129
9134,1447954240773623812,,11,6
9135,1447553322299191302,,6,1
9136,1448210562194706433,,7,628
9137,1447597288516431880,,1,6
9138,1447942800104955908,,5,1129
9139,1448289217033945088,,1,628
9140,1448289184805015558,,1,1591
9141,1442656130476359682,,1,0
9142,1448280206532177924,,31,6
9143,1448034574680961026,,5,4
9144,1448274080180867073,,3,1
9145,1448190329031643137,,2,1298
9146,1448288923726221313,,1,1
9147,1448222517521305601,,1,42
9148,1448126746281250817,,1,4
9149,1448288735573987333,,1,1299
9150,1445182686390222851,,3,628
9151,1446754502711857154,,1,628
9152,1448284870443155460,,1,1300
9153,1447619130241294347,,1,146
9154,1447535190495006725,,4,1
9155,1447864786872684548,,2,1
9156,1448285081668358148,,1,1301
9157,1437431679946145800,,5,1302
9158,1446850143920148481,,1,146
9159,1446515048994807822,,2,4
9160,1448027184203853826,,9,4
9161,1448287650717253637,,2,1303
9162,1448287152710856709,,1,628
9163,1448286973639155714,,2,628
9164,1447590394082983950,,1,1
9165,1445320127495303172,,1,4
9166,1447233288041500676,,1,1
9167,1447652242086109185,,3,1
9168,1447510627237380099,,1,102
9169,1447186227938009093,,1,1304
9170,1448288186065580038,,1,1305
9171,1448284479924097029,,1,4
9172,1445862155857772545,,1,1306
9173,1447947394029600772,,5,1
9174,1448287990485245954,,1,1307
9175,1448172446582988804,,2,572
9176,1448287968607629312,,1,145
9177,1448287702613434372,,1,4
9178,1448286989564973062,,2,628
9179,1447511422804582403,,1,102
9180,1445458151893962764,,1,1308
9181,1448016635886018575,,1,4
9182,1448224720080494595,,3,4
9183,1446827306572472322,,1,402
9184,1447937053300232195,,2,4
9185,1448251093469863943,,1,1309
9186,1448287352535883777,,1,1129
9187,1448287176354062347,,1,628
9188,1448285253748015104,,2,6
9189,1446922248565182472,,1,1
9190,1448287112998973452,,1,1310
9191,1448231747318128642,,1,1311
9192,1445838416772481027,,1,102
9193,1447478364386828297,,1,1312
9194,1448212255288479751,,11,628
9195,1447132518805819392,,3,4
9196,1446574526876237825,,2,4
9197,1448243145922146304,,2,1313
9198,1447975093678784519,,5,146
9199,1447531161601859587,,3,102
9200,1448192218703937541,,1,1314
9201,1448015659426852866,,1,1315
9202,1448287372311994371,,1,628
9203,1442730307661152261,,1,0
9204,1447522173674041348,,1,4
9205,1445845738630561792,,1,1316
9206,1446961757289791492,,1,1317
9207,1446307520075554822,,1,1318
9208,1440402142804647941,,1,6
9209,1447958266957467649,,1,1319
9210,1445862320329003020,,1,1
9211,1448287201884839937,,1,628
9212,1448284959517466632,,1,1
9213,1447912408475856896,,1,102
9214,1448246769838694401,,3,102
9215,1445854982511624192,,1,1
9216,1448287052227825664,,1,628
9217,1447513488436432896,,1,102
9218,1442743159897743364,,1,1
9219,1448286019510587401,,1,1320
9220,1448264656070406148,,4,1
9221,1448282159681204229,,1,1321
9222,1446216060487745544,,1,4
9223,1447975675353198594,,3,1
9224,1448040275297853448,,1,1322
9225,1448286059742199809,,3,1129
9226,1448283953211875335,,1,1323
9227,1448286531710455811,,1,1
9228,1448286615042871303,,1,1
9229,1447958853853667329,,2,1
9230,1447372544265240581,,1,6
9231,1442797785342959619,,1,0
9232,1448181986128973824,,4,146
9233,1445389586130219009,,1,1324
9234,1440753645163667458,,1,1325
9235,1448279824313851905,,2,336
9236,1447911589147934723,,1,4
9237,1447243308204380164,,2,146
9238,1443213383260512258,,1,0
9239,1446031290013155328,,1,461
9240,1448286103581040640,,1,4
9241,1432760244900405253,,1,6
9242,1448267639214821383,,3,628
9243,1448275251658436613,,1,4
9244,1447911397061537793,,1,1326
9245,1448254642975031297,,1,102
9246,1447092026575663106,,1,102
9247,1443092497823981570,,1,0
9248,1447582781584904200,,3,146
9249,1448285730460024835,,1,1129
9250,1445565193451229192,,7,628
9251,1448033740270325766,,1,146
9252,1448283276280569858,,2,4
9253,1447094348349276164,,1,102
9254,1448155205871095809,,8,1327
9255,1446944301829681154,,1,102
9256,1446855477992644613,,1,102
9257,1446635638904614919,,1,102
9258,1448273463593029636,,1,1328
9259,1448285862769278981,,1,1
9260,1448285947502551047,,1,1
9261,1445695492667543558,,1,102
9262,1445898716267749381,,2,102
9263,1442924315070980099,,1,0
9264,1446023653339004933,,1,102
9265,1446280618040446981,,1,102
9266,1446528629937037316,,1,102
9267,1446471542712438807,,1,4
9268,1448165595875315719,,1,1329
9269,1448202213982044160,,2,1
9270,1446940073195343874,,2,6
9271,1445443945744326658,,4,628
9272,1446454693698236418,,1,146
9273,1448061251351990273,,2,6
9274,1448279671565520896,,1,1
9275,1442991243491938304,,1,0
9276,1443958971136495616,,1,0
9277,1443507742719700992,,1,461
9278,1445836208697925640,,1,1330
9279,1448000175830495232,,1,1
9280,1443855932010627075,,1,0
9281,1443960962222936075,,1,0
9282,1446759276417069062,,1,6
9283,1448265218560245766,,1,1331
9284,1442104209428582401,,1,1332
9285,1443361059587330048,,1,1333
9286,1446492092889538561,,4,628
9287,1444114576929398786,,2,628
9288,1442545890011475972,,1,579
9289,1447629289625636867,,1,4
9290,1448285317337796608,,1,1334
9291,1447243344422211589,,1,1
9292,1447436056232542209,,6,1
9293,1443999962707156998,,1,0
9294,1447275356503764994,,1,1335
9295,1448012396010815490,,1,1
9296,1440329976130142215,,2,1
9297,1444151203139489795,,1,0
9298,1438569729023791104,,1,1338
9299,1448209535387283458,,28,4
9300,1445951402178748416,,1,461
9301,1448284921634508801,,1,1
9302,1444017078567153665,,1,0
9303,1448284601118380035,,1,1
9304,1448284003295920132,,2,1
9305,1448284844576886797,,1,6
9306,1441738950188716032,,1,1336
9307,1447783404431282177,,1,4
9308,1446066542135889924,,1,1337
9309,1443690743596412937,,2,4
9310,1445740409213259782,,2,4
9311,1440132711415521280,,1,1338
9312,1448266147938377731,,5,4
9313,1442268494964264960,,1,1338
9314,1442518567551856648,,1,1338
9315,1443961646691627009,,1,4
9316,1443255243936976896,,1,1338
9317,1444348246441164801,,1,1338
9318,1448284547183955969,,1,1
9319,1445401173201141771,,1,1338
9320,1447725128742326274,,6,4
9321,1446150095364235279,,1,1338
9322,1444922522894536715,,1,1339
9323,1448280984097591301,,3,1340
9324,1448284348579389447,,1,1
9325,1439782289483862019,,1,1341
9326,1446019256357847041,,3,4
9327,1447965114913726468,,1,102
9328,1446130319829045254,,3,628
9329,1448284150050480129,,1,6
9330,1448057265315991552,,1,1342
9331,1448281915610607618,,1,628
9332,1447583231742656522,,2,1
9333,1448284138566393859,,1,1343
9334,1442779419106594816,,2,1129
9335,1445928128954601477,,2,461
9336,1445932702692118532,,2,1
9337,1447963321148350466,,2,1
9338,1443183596500553733,,1,1344
9339,1447882565361283073,,1,1345
9340,1448275518080622599,,2,1129
9341,1442936941427585024,,1,1
9342,1447629545578901505,,1,1129
9343,1445239347133911041,,1,1
9344,1447965411300061188,,1,102
9345,1444672499875303424,,2,628
9346,1446808295201808387,,1,4
9347,1447906915380387841,,3,6
9348,1447626591887101963,,1,1346
9349,1448246084929736706,,15,6
9350,1448283568266903557,,1,1
9351,1448283644959735812,,1,1
9352,1437950313504325635,,1,6
9353,1443663116835885056,,1,4
9354,1448279424445685764,,5,4
9355,1447966248583811075,,1,4
9356,1445690667586383873,,4,628
9357,1446106641451995141,,2,4
9358,1448031277710397441,,6,1
9359,1446660532925239303,,2,102
9360,1448252862404890633,,185,6
9361,1448248466501558273,,3,7
9362,1447887482561912832,,14,4
9363,1448275907907567616,,2,1129
9364,1447851602979827716,,3,102
9365,1447965931934789643,,1,102
9366,1444463459559612416,,2,628
9367,1448273146910367755,,1,7
9368,1448273850735554572,,2,6
9369,1444511160489758727,,1,0
9370,1448276705177526279,,2,4
9371,1440158000757428231,,1,1
9372,1448279894014578688,,2,1347
9373,1448282881386704898,,1,1
9374,1448268250127667212,,2,628
9375,1448222107624738816,,52,6
9376,1448236948615618565,,8,1
9377,1447180059601682434,,1,4
9378,1447999770547556354,,2,4
9379,1446031760580485121,,1,461
9380,1440030218324901888,,1,0
9381,1448282495930322949,,1,6
9382,1443018371877031939,,1,0
9383,1448258101614841863,,3,102
9384,1447990313562353675,,2,4
9385,1445081430812499980,,2,628
9386,1447650471498366977,,1,1348
9387,1438681935287500801,,1,1349
9388,1448282577744191489,,1,1129
9389,1448282562611318785,,1,1129
9390,1448223583621328896,,1,4
9391,1444334497227583489,,1,0
9392,1448282330196418570,,1,1350
9393,1444779108286803975,,1,0
9394,1448282285908893698,,1,4
9395,1444975686318321664,,1,0
9396,1448276758080339977,,1,1351
9397,1448282003095293958,,1,1
9398,1447630870433521667,,3,1
9399,1447237195002257413,,1,1352
9400,1447626854110728196,,2,102
9401,1445161512168038403,,1,0
9402,1448282125086511104,,1,1
9403,1448282152131387400,,1,1369
9404,1448138642761781254,,1,1353
9405,1448085566516510723,,1,1354
9406,1446625356404899853,,1,1355
9407,1448097861908852738,,1,4
9408,1448253862104686592,,2,102
9409,1448277827481133058,,2,1129
9410,1447692792537378816,,1,4
9411,1447967208802603008,,1,102
9412,1448260329599913986,,1,6
9413,1447949565085114371,,3,628
9414,1445360718870560768,,1,0
9415,1447939833905692682,,4,628
9416,1444950164330983426,,2,628
9417,1447930392279982085,,1,1
9418,1448281679689179138,,1,1
9419,1445378966949449729,,1,0
9420,1447941004888133636,,12,6
9421,1443561382151000066,,1,1356
9422,1446280833673924608,,1,1362
9423,1446921952556457991,,2,1
9424,1448281401678204940,,1,1
9425,1445420757517946881,,1,0
9426,1446368119182692352,,1,4
9427,1444887583281012737,,1,1357
9428,1447909928170139650,,27,628
9429,1447952854145187848,,1,1358
9430,1448255702309371907,,1,1359
9431,1447967574059331593,,1,102
9432,1448279704230711299,,1,628
9433,1448280731206107142,,4,628
9434,1447519469090258945,,1,1129
9435,1447208393626750988,,2,4
9436,1446256979266134024,,1,1362
9437,1447527877382082566,,8,1
9438,1448045855144042503,,1,1360
9439,1447011896834539521,,2,1361
9440,1446170155852210183,,1,1362
9441,1447967926267559936,,1,102
9442,1429229177178402816,,1,4
9443,1448280908063145993,,1,1369
9444,1446068766119317517,,2,1
9445,1448112047116455942,,3,4
9446,1446277929697259524,,1,1362
9447,1448278430173200390,,1,1
9448,1445702545024827395,,1,4
9449,1447968272368943108,,1,102
9450,1446176089429135366,,1,1362
9451,1444189235679055872,,1,4
9452,1444228148183326721,,1,4
9453,1444309077891457029,,1,4
9454,1444412101062180867,,1,4
9455,1448280553980051462,,1,6
9456,1447996049910607877,,1,102
9457,1444649546253012992,,1,4
9458,1444815450068684801,,1,4
9459,1448149930741096449,,2,4
9460,1447896801760141312,,3,1364
9461,1447522315542040582,,2,1
9462,1448263837694652425,,3,1
9463,1448229120761077761,,1,1363
9464,1445386416205225987,,1,4
9465,1448276177815232512,,1,1129
9466,1445586409914437640,,1,4
9467,1447925021297479695,,3,1364
9468,1445436292326637570,,1,1365
9469,1448274592842326018,,1,4
9470,1447417274223054849,,4,6
9471,1445597559590834187,,1,4
9472,1445645511952764935,,1,4
9473,1445958922028785665,,3,1276
9474,1445690807952941058,,1,4
9475,1442188052420509705,,2,4
9476,1432625952283004934,,1,4
9477,1445716736792092684,,1,4
9478,1447772631818670083,,1,1
9479,1446635879057944585,,1,1366
9480,1445786740699000833,,1,4
9481,1440600189044027405,,1,1367
9482,1445801683930345475,,1,4
9483,1445815731447230464,,1,4
9484,1445929795485765632,,1,4
9485,1447726636175020033,,2,4
9486,1448276556900671489,,1,1
9487,1441771775096803329,,1,1367
9488,1442065591003533313,,1,1367
9489,1448278784545746944,,1,1368
9490,1447741474804678656,,10,6
9491,1445970139543851012,,1,4
9492,1429596575408398344,,1,628
9493,1448209607680315393,,4,628
9494,1445996902114230280,,1,4
9495,1448254690840485896,,2,1129
9496,1446062863315963908,,1,4
9497,1447646654304329746,,1,4
9498,1448279840419827716,,1,1369
9499,1446088364684242950,,1,4
9500,1447474092559552517,,4,4
9501,1445046816135790596,,2,4
9502,1446103784581591041,,1,4
9503,1446816786888880132,,2,4
9504,1446146049349808133,,1,4
9505,1446260204165730310,,1,4
9506,1448279284280332291,,1,4
9507,1446306587245568000,,1,4
9508,1446346100982513671,,1,4
9509,1446378003810828290,,1,4
9510,1446417490741850118,,1,4
9511,1447517301805178880,,1,102
9512,1447959104215867393,,7,1
9513,1446653022390661120,,1,146
9514,1446451117919924232,,1,4
9515,1446611199794106373,,1,4
9516,1446640747139067906,,1,4
9517,1446674675178737668,,1,4
9518,1446707684368019458,,1,4
9519,1446723375984873478,,1,4
9520,1446951313007390725,,1,4
9521,1446793729440837635,,1,4
9522,1446853907049762818,,1,628
9523,1446856706965655557,,1,4
9524,1448233357792403456,,5,4
9525,1446990551295791104,,1,4
9526,1447084437343072257,,1,4
9527,1448057010814164993,,1,1370
9528,1447113218875281413,,1,4
9529,1447169492186894336,,1,4
9530,1448272011592015878,,2,1
9531,1447252512004718592,,1,4
9532,1448014265911324683,,1,1371
9533,1447949692055142400,,1,1
9534,1448275791561723914,,2,1
9535,1447366773003591680,,1,4
9536,1447502820031143939,,1,4
9537,1448277536346095616,,1,1372
9538,1447179214973767682,,2,628
9539,1447863063894450176,,7,628
9540,1447312470851325962,,1,4
9541,1447701845514731529,,3,4
9542,1448278319611449345,,1,4
9543,1447750687492755456,,6,4
9544,1446377298228359172,,6,628
9545,1447808951777517572,,7,4
9546,1447900496161816589,,1,4
9547,1448151546261172232,,3,6
9548,1448242109383806979,,2,1
9549,1448049248608604162,,1,102
9550,1446274143498944517,,1,4
9551,1447246629472378880,,2,4
9552,1447957496753270791,,1,461
9553,1447957677787725825,,1,461
9554,1448155527746400256,,1,1373
9555,1447957774768517122,,1,461
9556,1447957969514205188,,1,461
9557,1447594617390698496,,4,628
9558,1447959406486896641,,1,461
9559,1447959956448321543,,1,461
9560,1447943900736405517,,22,102
9561,1448113689530273794,,1,1374
9562,1447928192736583682,,4,4
9563,1447960563984838669,,1,461
9564,1447960730100289548,,1,461
9565,1447961299296600067,,1,461
9566,1447095322090541061,,1,1375
9567,1447961410571538435,,1,461
9568,1447961761475354631,,1,461
9569,1447961834968035328,,1,461
9570,1447962201097134081,,1,461
9571,1447829389916389376,,1,478
9572,1447966058619576325,,1,461
9573,1448277349808676872,,3,628
9574,1448120074338910211,,2,628
9575,1447927796039356437,,1,478
9576,1447015788448153602,,1,102
9577,1447952920310386699,,1,478
9578,1448000007240568832,,1,461
9579,1447954355349491719,,1,478
9580,1447032007968509959,,1,102
9581,1442499201330466816,,1,579
9582,1448000129303252998,,1,461
9583,1447148295223005186,,1,102
9584,1447016271501946886,,1,102
9585,1448127376227848196,,1,1
9586,1446972264482631688,,1,102
9587,1448000767193980932,,1,461
9588,1448268560405602309,,8,628
9589,1448115635494473729,,1,1376
9590,1448030788788924420,,1,461
9591,1442530270884745220,,2,1
9592,1448277890437500934,,1,1
9593,1448108141841891329,,1,628
9594,1448007257418084352,,1,1377
9595,1443306649939169281,,1,579
9596,1447529202509619202,,2,628
9597,1447562246805082118,,3,4
9598,1448100960992071682,,1,1
9599,1447887130764709890,,4,628
9600,1447659045415002118,,3,4
9601,1448277784783097863,,1,1378
9602,1447907597256855561,,4,4
9603,1447560945094512643,,1,628
9604,1442116368413835264,,1,1379
9605,1447955869178626052,,3,1
9606,1445895486695743490,,1,4
9607,1448145989924229123,,1,1380
9608,1446852316271763462,,1,6
9609,1445796609472794625,,1,4
9610,1448271361290428431,,1,1381
9611,1447880456054005766,,5,1
9612,1448142611525488657,,84,6
9613,1448262786958741504,,1,6
9614,1447958332183126021,,3,102
9615,1448098578048618500,,2,1
9616,1443452344973234176,,1,6
9617,1448214580942016512,,3,102
9618,1444236867885490176,,1,1382
9619,1448220981336629253,,4,628
9620,1448276684336140293,,1,1129
9621,1447283616476811272,,1,1
9622,1448240766468329472,,2,1
9623,1447589923607953410,,1,1384
9624,1445082289554264084,,4,628
9625,1448276584058667009,,1,1383
9626,1448274322875994115,,1,628
9627,1447913029237084184,,1,1384
9628,1441307986232631305,,1,4
9629,1448045199314280457,,1,1384
9630,1448072421576101890,,2,1385
9631,1448272810627895303,,5,628
9632,1447877969670656003,,3,1
9633,1446927827803254784,,2,628
9634,1445995637405884418,,1,461
9635,1447630062392651780,,2,4
9636,1448273806682955777,,1,1386
9637,1447470720481701892,,1,1387
9638,1448263987230019585,,2,4
9639,1447244482513145867,,1,1129
9640,1447744440550952961,,1,6
9641,1447109674130501633,,1,1
9642,1445856538061467653,,2,628
9643,1447522434899484676,,82,6
9644,1445538494131015683,,1,4
9645,1444649441735106568,,1,1
9646,1448276023649394691,,1,1129
9647,1447656129622945800,,1,1388
9648,1447558542794403841,,1,4
9649,1442264115897110529,,1,4
9650,1447566115044012033,,4,146
9651,1443956195086188601,,1,4
9652,1440645839106371594,,1,960
9653,1448272188486795266,,4,1
9654,1430313755179692037,,1,4
9655,1448241393277698048,,1,1389
9656,1444588412892295168,,1,4
9657,1448257270534582274,,5,1390
9658,1448243311374856197,,2,1391
9659,1447637621992267776,,2,4
9660,1447030592739045376,,3,4
9661,1448243760559706117,,15,628
9662,1447975645514911744,,1,4
9663,1447524182116478978,,2,102
9664,1448271277714722822,,1,1392
9665,1447576619388788744,,1,1393
9666,1448274900746133516,,2,1
9667,1448274905414438921,,1,1
9668,1448274926356639749,,1,1
9669,1448274965963313152,,1,1
9670,1446399678870851585,,1,6
9671,1448274978911162370,,1,1
9672,1447919931555606528,,1,117
9673,1447552104713764864,,1,4
9674,1446786614311718917,,1,1129
9675,1448209368801972225,,1,102
9676,1447458904934285319,,7,1
9677,1447681606743994369,,2,4
9678,1446164618540322816,,1,4
9679,1446408205806936066,,1,1394
9680,1445973533335638017,,4,1395
9681,1448248650082234370,,3,1129
9682,1447860964192305153,,1,1396
9683,1446494567046344708,,1,4
9684,1448004558920298501,,1,4
9685,1448274875869712385,,1,1
9686,1447961268174958593,,1,102
9687,1447547940080283648,,3,4
9688,1448272053963042823,,1,6
9689,1448272772069789700,,1,628
9690,1448272615722913792,,1,146
9691,1447158165355655171,,3,1129
9692,1446535944849575936,,1,4
9693,1448272822124654597,,2,628
9694,1448244808443629570,,1,102
9695,1447867293564866566,,1,4
9696,1448213657087721472,,5,4
9697,1447547934917238788,,2,4
9698,1448274562915913745,,1,1
9699,1447950728581033992,,1,4
9700,1448274540337848321,,1,1369
9701,1448267402463088640,,3,44
9702,1447965479147016196,,1,117
9703,1448259500050288644,,2,1
9704,1440777244658442243,,1,1397
9705,1446520771862540288,,1,1398
9706,1448272289435373568,,1,1399
9707,1447210331378380800,,3,1
9708,1448251401986093057,,1,1400
9709,1448203711755526144,,18,4
9710,1448261217638780928,,1,4
9711,1447978230884012033,,1,1401
9712,1446552726167506949,,1,4
9713,1447582913118162947,,1,1
9714,1447157750669221895,,3,1
9715,1448273916141604871,,1,1402
9716,1446157217963577348,,3,4
9717,1448243508574294023,,1,4
9718,1448000160190042121,,1,1129
9719,1448151191519514625,,2,6
9720,1448272239149916161,,1,1403
9721,1443567297356972032,,2,1
9722,1447321038782484485,,1,1
9723,1448200178566004736,,1,1404
9724,1447584185477177358,,2,4
9725,1448109746343526401,,1,1405
9726,1447973409107980297,,1,203
9727,1448250945482248200,,1,1406
9728,1447090836135682050,,2,628
9729,1448249377957548032,,16,1129
9730,1448024619009576963,,2,4
9731,1448017543944359936,,3,4
9732,1447667045340958720,,1,1407
9733,1447910322992341006,,35,6
9734,1447167100708024324,,1,6
9735,1448008964948566016,,1,1
9736,1447836108151271426,,1,1408
9737,1446868381060141057,,1,1
9738,1448149695377805316,,1,1409
9739,1447368133765861379,,1,1410
9740,1448248510222987266,,1,1
9741,1448272809101234176,,1,628
9742,1447203199992143873,,4,4
9743,1445418519823196164,,1,4
9744,1448144612174925827,,1,4
9745,1446900950711500800,,1,4
9746,1447964055046602754,,1,102
9747,1448272670357868555,,1,628
9748,1447554111877091349,,2,102
9749,1447511414294339585,,1,146
9750,1448078025334136832,,3,4
9751,1448258436295168003,,1,1129
9752,1447921089456353284,,3,1
9753,1448272684530372612,,1,1
9754,1447911108371750921,,2,1
9755,1448272020311969793,,1,1
9756,1448271571894693888,,1,1411
9757,1447992632270106624,,1,4
9758,1447964492667633667,,1,102
9759,1447585267141992454,,3,628
9760,1444785654622208004,,1,1412
9761,1447902361104519174,,8,1
9762,1448268750541803521,,1,1129
9763,1446152798077440005,,2,1
9764,1447856753224396801,,1,1412
9765,1447520237054660608,,1,102
9766,1446562324123377665,,2,4
9767,1447594542891511816,,1,4
9768,1448259640194572291,,5,1129
9769,1447140679092740096,,1,1413
9770,1448093334413709313,,1,1
9771,1448012030074507268,,1,1
9772,1447940129188950025,,1,1
9773,1448115885890285574,,1,1
9774,1447940975213559808,,1,1
9775,1447566099546058752,,1,1414
9776,1448248352710160393,,1,1
9777,1447602338248724484,,1,4
9778,1447923019582738451,,1,1
9779,1448213218468319237,,1,1
9780,1448184187576520712,,4,4
9781,1447461236753543169,,3,4
9782,1448077180643205128,,1,1
9783,1446428571342417921,,1,1415
9784,1448266916766752770,,1,1
9785,1447277529828675594,,1,628
9786,1446531640541523975,,2,4
9787,1448165025647005696,,1,1
9788,1445316774703030272,,1,1
9789,1448271258160926726,,1,1416
9790,1448270636011433984,,1,628
9791,1446305001186291712,,1,1276
9792,1448257538613563403,,1,146
9793,1446096926437478400,,3,628
9794,1448049949720068098,,1,1
9795,1448182054101798918,,1,1
9796,1447522311293132801,,1,102
9797,1447952562750062596,,1,1
9798,1448094764210040844,,1,1
9799,1447934157791846412,,1,1
9800,1447478148145221632,,1,1417
9801,1448270941738323974,,1,1418
9802,1448260143813169157,,1,102
9803,1447949141179469826,,1,1
9804,1447925631153496073,,1,1
9805,1447928604365623314,,1,1
9806,1447859976005902336,,2,1419
9807,1448270658648035337,,1,628
9808,1448104316678459395,,1,1129
9809,1448270514045161475,,1,1
9810,1448089064691978245,,1,1
9811,1448257258387697671,,1,1129
9812,1448250036224020488,,1,1
9813,1447551819119431680,,1,4
9814,1447074245125758978,,1,4
9815,1448131596188405761,,1,1
9816,1331870445101076481,,1,1477
9817,1448270673969876994,,1,628
9818,1447994577177116678,,4,4
9819,1448268351323656200,,1,628
9820,1448247960828002310,,1,1434
9821,1447603205324435459,,1,4
9822,1448180568093442048,,1,1420
9823,1430147336752320559,,1,1422
9824,1448268476192329732,,1,1
9825,1446556073385660417,,1,1421
9826,1447876392754892801,,4,6
9827,1448270393484005380,,1,1
9828,1435528216488316928,,2,1422
9829,1448267367281201158,,1,1423
9830,1447922653767946241,,1,1
