ID,Label,Size
10560,1447742989002948612,1
10561,1446860841895268357,1
10562,1448300240965046273,1
10563,1448169445843558400,1
10564,1448052709047820297,3
10565,1448334842093920259,1
10566,1448091016293199872,1
10567,1448297829370404875,1
10568,1446491896856076289,2
10569,1448294187032621063,1
10570,1448297318839726085,1
10571,1444687740134690824,1
10572,1448333714912518146,1
10573,1440761506648387592,1
10574,1447356935481692161,1
10575,1448132928211337216,1
10576,1447524372554534915,14
10577,1447008611729870848,2
10578,1448333854780035075,1
10579,1448330626805948417,2
10580,1448313927683559431,1
10581,1448245621022990338,1
10582,1448325646292340739,1
10583,1448328045975244801,1
10584,1448334586363006981,1
10585,1448331991502442498,1
10586,1447985577601769474,1
10587,1448334214064074752,1
10588,1448334550581403650,1
10589,1448328850178551814,1
10590,1448328314901475339,1
10591,1448330487873769473,2
10592,1448127293788884996,1
10593,1447480542094667776,1
10594,1448328396283342849,1
10595,1448033108981288964,1
10596,1448244155042476041,1
10597,1448302557785313289,1
10598,1447075369442447361,2
10599,1448333699175550978,1
10600,1448327099089969152,1
10601,1448329708874182660,1
10602,1447837690695585801,1
10603,1448333711049728006,1
10604,1447306053654388743,1
10605,1448327464053182466,2
10606,1447208560836886533,2
10607,1448330188442390531,1
10608,1448041907431608334,1
10609,1447289686557401093,4
10610,1448293633472581643,1
10611,1447641462712250374,4
10612,1448307710118617089,1
10613,1448325418285735945,1
10614,1447656991414001674,1
10615,1448331716712620036,1
10616,1448334166727266306,1
10617,1448333077839757317,1
10618,1447944191032627206,8
10619,1447693876551168002,2
10620,1448157378529173504,1
10621,1448333339291648001,1
10622,1447543741984620545,7
10623,1448327452967817223,1
10624,1448332552876527623,1
10625,1448333922228654090,1
10626,1347037340917645317,1
10627,1447045495101304834,5
10628,1448297914501984256,1
10629,1448023167268581379,3
10630,1448324664829399043,2
10631,1448332712834707457,1
10632,1448332957643575301,1
10633,1448134790176129034,1
10634,1448265771075850241,1
10635,1448273974346014723,1
10636,1448329676812869635,1
10637,1448321878091726852,1
10638,1448315194086727681,1
10639,1446158455803424779,1
10640,1448333035321974787,1
10641,1448331393834967040,2
10642,1448332022393364487,2
10643,1445120147275096074,8
10644,1448333399400271879,1
10645,1447013773940830210,1
10646,1448167158689710083,8
10647,1448142135824322567,1
10648,1448106418146525190,1
10649,1448209795702525952,2
10650,1448225710519332870,2
10651,1447985424287375362,1
10652,1446724497478860806,1
10653,1447559731434835979,1
10654,1448329270988791810,2
10655,1446816998130814976,1
10656,1448331602887647233,1
10657,1448332855067697153,1
10658,1447526394129436674,1
10659,1446860959713165313,1
10660,1444414535750803456,1
10661,1447669992418430980,1
10662,1448045017415696385,8
10663,1448101274503712770,8
10664,1446475470908928007,1
10665,1448327631896813571,1
10666,1448324984410185732,1
10667,1448295692561227786,1
10668,1448332761861926925,1
10669,1448331769418162185,1
10670,1448256183236808705,41
10671,1448280997246738434,2
10672,1447273520870920196,1
10673,1448307571052269574,1
10674,1448320856095182850,1
10675,1447979568476954625,1
10676,1448324681879150602,1
10677,1448044966429790210,1
10678,1447985442620542976,1
10679,1447541998282477575,3
10680,1447438329956356098,1
10681,1447671206912667649,1
10682,1447260466695192576,2
10683,1447963284519342082,1
10684,1448093340126302212,1
10685,1448332711530151936,1
10686,1448332819759992841,1
10687,1448330665901056009,1
10688,1448332486870814720,1
10689,1443702423336349699,8
10690,1446106588549316614,1
10691,1443114231486824448,2
10692,1446132345526894603,2
10693,1448104672263380997,3
10694,1448265708199038976,12
10695,1447422492809646082,4
10696,1447993619839782912,1
10697,1448285598154993668,4
10698,1448329129405796355,5
10699,1447963689093681157,1
10700,1447755981136568324,6
10701,1446132333501767691,4
10702,1448206050017038337,53
10703,1447943581013008399,1
10704,1448288257767354368,6
10705,1445102966575403014,1
10706,1448322906249781263,2
10707,1447237739968143360,3
10708,1447848015650344964,4
10709,1448319649649729539,1
10710,1448117916704989186,3
10711,1448332034812821504,1
10712,1447814009084776452,1
10713,1448105544191971331,3
10714,1448327056677163011,4
10715,1448304952808394759,1
10716,1448204565652774917,3
10717,1447574558119129093,12
10718,1448327176382672901,1
10719,1446970783977312260,1
10720,1446588002856222726,5
10721,1448003559799336960,1
10722,1448073497171959814,2
10723,1446615424448311302,1
10724,1447935696619069447,5
10725,1448037553072865282,2
10726,1447915976566001666,1
10727,1448331920245288960,1
10728,1447173787548536840,1
10729,1448329812242731012,1
10730,1447124933801177092,1
10731,1448212382262702089,1
10732,1448203117649178625,2
10733,1448119463778426890,1
10734,1448306188056023041,2
10735,1448096090599923715,1
10736,1447947653820547076,1
10737,1448331646080634881,1
10738,1424624752065273865,1
10739,1448330382500241415,2
10740,1442084212392161291,1
10741,1448331675222618112,1
10742,1443940804867678219,4
10743,1448242143609462785,1
10744,1447983712679776259,1
10745,1447648775917420548,2
10746,1447229219696570370,1
10747,1447795145106079747,1
10748,1448214423265439748,1
10749,1448330697496829958,1
10750,1448251691212558342,1
10751,1448259083136425984,1
10752,1448279731200139268,1
10753,1436399237143543811,1
10754,1445267497477935104,1
10755,1444748844198211587,1
10756,1448151517031194624,1
10757,1448192170578649092,1
10758,1448331161588092941,1
10759,1447577139700592642,1
10760,1448297269158191106,4
10761,1448168640558292994,2
10762,1448330868032823296,1
10763,1446822863151849472,3
10764,1448327750524157957,1
10765,1448221178045165574,1
10766,1356546462025322503,1
10767,1448331578120212488,1
10768,1448309386573750277,2
10769,1446723554376966151,1
10770,1447533277254799360,1
10771,1447982648421502979,15
10772,1445632719468195851,1
10773,1448331101877985280,1
10774,1446208392532529152,1
10775,1448301951838343168,2
10776,1448315921437765639,1
10777,1448330805583835140,1
10778,1448254240204500993,1
10779,1447674455916826626,1
10780,1448299529619611652,1
10781,1448329151954391043,1
10782,1448311817634152452,5
10783,1448325890983800837,1
10784,1447505477127086080,1
10785,1448309177676226564,2
10786,1448329565256966151,1
10787,1448249436702851073,12
10788,1448020453469999107,1
10789,1448287609864794115,2
10790,1131506430207569920,1
10791,1448238540094017542,2
10792,1441500234719236102,1
10793,1448294045034303499,2
10794,1448043189584154629,1
10795,1448330189889425417,1
10796,1447674926874439680,2
10797,1448207016258899972,5
10798,1448308931915173896,1
10799,1448291149370822658,1
10800,1448330503501668352,1
10801,1447929418605793292,5
10802,1447910423068495878,1
10803,1448207884542779392,3
10804,1443002585007284227,1
10805,1448289050104942592,4
10806,1448329797847896068,1
10807,1268189902996303874,1
10808,1447675626664742915,1
10809,1448330035417387010,1
10810,1448101008144470018,1
10811,1448307405943541761,2
10812,1447347571169677314,1
10813,1448293440102428672,1
10814,1445847262882586624,1
10815,1447781656614551553,1
10816,1448304432287043590,1
10817,1448060934879162368,1
10818,1448328926212755457,2
10819,1447049247698923520,2
10820,1447675646650503170,1
10821,1448267934917218307,1
10822,1448104783781449739,2
10823,1448301279659401217,1
10824,1446524820267704341,1
10825,1448237261657546752,3
10826,1448130667842138112,1
10827,1448327743498825730,1
10828,1448024762060529666,1
10829,1448286022211538945,1
10830,1447987819348205574,2
10831,1448213938685022208,1
10832,1448270692487766020,9
10833,1448255409706438658,23
10834,1448206790638727175,2
10835,1448326739382267905,1
10836,1447674075514503169,1
10837,1446811134388936708,1
10838,1448327061706350597,1
10839,1447927842596065284,1
10840,1446743545763835908,10
10841,1448328241886998534,3
10842,1445061749615599619,1
10843,1448197019886043138,1
10844,1448271725909708805,1
10845,1448045269162106885,1
10846,1448070249899872257,1
10847,1445801213472096259,1
10848,1446034033628962818,1
10849,1448291739920474115,3
10850,1448276013159526402,1
10851,1448136142004506632,1
10852,1448251506034151430,2
10853,1446800107928788992,3
10854,1448312642376982536,1
10855,1448174513141788674,1
10856,1448300496347934725,3
10857,1447399553162829828,1
10858,1446969214875488258,1
10859,1445638756782907394,3
10860,1447898595219296257,1
10861,1445801653764907018,1
10862,1447567822222102530,1
10863,1448329561700069379,1
10864,1448324017065189378,1
10865,1448060214910017537,1
10866,1448230000881135623,17
10867,1448260982350835714,2
10868,1447563501501825033,1
10869,1448256797656113153,6
10870,1445681764580540417,13
10871,1447448408340500482,1
10872,1447532638298804225,1
10873,1448290522406207491,5
10874,1448245569755881475,13
10875,1446235371935838213,1
10876,1447710859963289602,1
10877,1444845905165918209,1
10878,1447907295204159511,1
10879,1448326634818260996,1
10880,1448232489089110017,1
10881,1448305382489657351,3
10882,1447461514474971139,5
10883,1437431679946145800,7
10884,1448272627731140610,1
10885,1448268700335935491,4
10886,1447622120507416587,2
10887,1448176959347773443,1
10888,1436859016194445314,1
10889,1448282265411366914,1
10890,1448323818649423874,2
10891,1447988526256201742,1
10892,1447825594113150981,1
10893,1448217946434715650,10
10894,1448316492097802241,2
10895,1446518725251829764,1
10896,1448069241647902724,2
10897,1448129140733853701,1
10898,1445132188245053440,7
10899,1448328921938677760,1
10900,1445305847119167493,1
10901,1448281058839986181,1
10902,1448328890221350916,1
10903,1443597780082069505,1
10904,1448328319888355338,1
10905,1447099774344306690,2
10906,1447905859879653382,6
10907,1448206035198652417,1
10908,1446048339007614977,1
10909,1448317138020700165,1
10910,1448197706506285056,1
10911,1446507120426373122,1
10912,1448251499558031364,2
10913,1448286869448495112,2
10914,1446153760208613376,3
10915,1448220303893671937,4
10916,1448328162572709894,1
10917,1447550349062119425,1
10918,1446450901787418625,1
10919,1447204614571364352,1
10920,1447410970280611841,1
10921,1448202504655704066,1
10922,1448318868775047171,1
10923,1448328214544363522,1
10924,1442957379096563713,1
10925,1448283448787996673,1
10926,1448328286480654336,2
10927,1448328368743661572,1
10928,1447953872312541190,3
10929,1448303240098066439,1
10930,1448321296832421896,1
10931,1445357750880403457,1
10932,1448298013839937537,1
10933,1448318771416940558,1
10934,1448324797633499138,1
10935,1448184153942462464,1
10936,1447974360506056712,1
10937,1448046508616654857,1
10938,1448294120255012869,1
10939,1448121653628739596,3
10940,1448235321334779905,1
10941,1448302523950018571,1
10942,1445365506886672403,3
10943,1448108153854382084,1
10944,1448324697079394306,1
10945,1439123280556740616,1
10946,1448092034401722379,1
10947,1448281458687184900,1
10948,1445715098912243719,7
10949,1448320884918345733,1
10950,1447389104103047175,4
10951,1447992633796726787,2
10952,1443843761411268610,1
10953,1448327704869232640,1
10954,1448150246094147588,1
10955,1448121383574073345,3
10956,1448243706201612289,1
10957,1448325168288436236,1
10958,1448308288873893895,1
10959,1448318864119386113,1
10960,1448315522072731652,2
10961,1448212966743199744,1
10962,1448212963622543362,1
10963,1448320474031828996,1
10964,1448084559879450627,1
10965,1448299706870755330,1
10966,1448293956609929225,1
10967,1428627070574288896,1
10968,1448170690264264705,1
10969,1448306249116782592,1
10970,1448316616857489408,1
10971,1448110203971506178,1
10972,1447496381480849412,6
10973,1445365937251569666,1
10974,1448260677949399049,1
10975,1324070823305474049,1
10976,1447062559023144960,8
10977,1448262202687852545,1
10978,1439995864899067904,2
10979,1448327043104575491,1
10980,1447222892081475591,5
10981,1448327859378946052,1
10982,1448208308200873984,1
10983,1447433016641347591,1
10984,1448327643217211395,1
10985,1448326701226737665,1
10986,1448237788717936641,1
10987,1448327436530290689,1
10988,1445488144107802630,2
10989,1448200345482670083,1
10990,1448327224638181377,1
10991,1446375381112664070,2
10992,1447847304703225856,1
10993,1448227778772357122,1
10994,1442468476400984065,2
10995,1448257829446504452,1
10996,1448284928802652160,2
10997,1448295339836981250,1
10998,1448256374186643465,1
10999,1448326310246313984,1
11000,1443968794880270337,1
11001,1448240479313661960,1
11002,1444024039702413322,1
11003,1448280992402194433,1
11004,1448327512241541120,1
11005,1448278909829763079,1
11006,1448287745097363459,1
11007,1448282406251687939,1
11008,1448309925533396998,1
11009,1448293840163467270,3
11010,1448179800498126851,1
11011,1448327356632944644,1
11012,1448242308990767109,1
11013,1448286781598846981,1
11014,1448093547639582720,1
11015,1448327470613090304,1
11016,1448323801469661185,1
11017,1442889332424126465,1
11018,1448179246086512644,1
11019,1448324247198347273,1
11020,1448306996910993413,1
11021,1448264903727501314,1
11022,1447642988679733249,6
11023,1448322249325432838,1
11024,1448009970981564417,1
11025,1448102911666540545,1
11026,1448313805482733574,1
11027,1448327353831206913,1
11028,1448287530948841476,1
11029,1448231622973788161,1
11030,1448276450327425024,1
11031,1447731499156090883,1
11032,1448229728511578116,1
11033,1447494876376010758,2
11034,1448216028505272321,1
11035,1448327286537740291,1
11036,1448272308242616331,1
11037,1448109914279317507,1
11038,1448154625954045954,2
11039,1448306496744349699,2
11040,1447272290476040194,4
11041,1448081732108959747,1
11042,1447298149865902083,3
11043,1448327177175404552,1
11044,1448284166433411073,1
11045,1443198887083319299,1
11046,1448157564051464192,2
11047,1446050271302504449,1
11048,1448047216162127875,1
11049,1447892965188247559,1
11050,1447833077682622464,6
11051,1447921805641928704,1
11052,1448103211378876421,3
11053,1448281691655708675,1
11054,1448298225253945354,1
11055,1448297765017165828,1
11056,1448279370854907906,1
11057,1448262904260661259,1
11058,1447444912471953413,8
11059,1448287856607236098,1
11060,1448302170496016387,1
11061,1448309252796321795,1
11062,1445625220920795136,1
11063,1448299621114068995,1
11064,1448287067469873159,1
11065,1448106217629437955,1
11066,1447570444224245765,1
11067,1445428790805544972,1
11068,1448287257903960072,1
11069,1448308301725306887,1
11070,1448325758598860806,1
11071,1448325505518764034,1
11072,1447589133300424717,2
11073,1445949366078951425,1
11074,1447990793919025155,8
11075,1448326002883665925,1
11076,1448321421734723598,2
11077,1448310100305743880,3
11078,1448043579759267841,1
11079,1423033833956548618,1
11080,1448314980600778758,1
11081,1448325033806352385,1
11082,1447927063168659457,1
11083,1447638994779525132,2
11084,1448326357029588993,1
11085,1448086786056626179,1
11086,1446647801023119360,8
11087,1447098369336299524,1
11088,1448244633704742920,1
11089,1445828205198274561,1
11090,1448302916759134208,2
11091,1448326116112941061,1
11092,1448314446514774025,1
11093,1448069163675684867,1
11094,1447216173209296903,1
11095,1448087665954414597,1
11096,1448121360220315652,1
11097,1448318923116617729,12
11098,1448320802646937603,1
11099,1448299611739893772,1
11100,1448316254570303491,1
11101,1447355991960522753,4
11102,1448292252695076867,1
11103,1448304140531032064,1
11104,1448245647723974659,1
11105,1448288375140540419,1
11106,1448324457718636552,1
11107,1448285139675475972,1
