Id,Label,timeset,size,modularity_class
959,1399763238372397057,,5,331
960,1437551339962310657,,44,332
961,160956165,,61,68
962,303855816,,1,333
963,1439475077909786626,,1,327
964,1420430820238635008,,76,334
965,1442277452491857926,,3,335
966,1375395006526193667,,56,68
967,1276775903654227970,,36,31
968,1103218563383549952,,32,336
969,1432636336385654788,,3,351
970,1445059726522388480,,3,23
971,1435993310854885381,,188,235
972,1434950501100044294,,171,31
973,219448208,,43,337
974,1308567154401267712,,2,338
975,1369129523866787844,,73,68
976,1381301967851376642,,47,339
977,1426221509270401025,,38,340
978,532555225,,2,341
979,1432653147504197644,,17,342
980,1361234721930289153,,38,837
981,1432592991802347520,,38,343
982,1436972849873530880,,4,344
983,1440877206910210050,,6,43
984,1430824101636198400,,4,345
985,248757990,,16,761
986,1414952209272516608,,6,346
987,1431329807619575812,,18,347
988,1431849115407687681,,13,837
989,1204245251663249413,,40,837
990,1445839536823488517,,88,23
991,1296580646001946625,,85,37
992,1446857996785659907,,18,348
993,1398352106986344460,,56,349
994,1441289596990459905,,69,31
995,1438607468897079296,,36,350
996,27553316,,131,31
997,1172156708275146757,,28,351
998,1440962017477767176,,108,31
999,1441702534494621697,,21,37
1000,1442229247972499462,,52,352
1001,1182963054620921856,,50,351
1002,1447326780642271235,,14,353
1003,1267955134337708032,,3,354
1004,1447591723404759042,,69,837
1005,1446619108812865537,,24,355
1006,1397617867277877249,,1,356
1007,1402308179409604612,,18,357
1008,1443639618730004481,,5,358
1009,1429939395822501888,,10,359
1010,16398274,,1,360
1011,1433541036844871689,,23,361
1012,1426051637420822530,,1,362
1013,825259071393656832,,1,363
1014,1444036884213092356,,14,235
1015,1440239391360749582,,8,364
1016,1432930160588701701,,11,365
1017,113019286,,184,761
1018,1443242194337509378,,21,23
1019,760521756310319104,,11,366
1020,1429862660175183880,,28,367
1021,2856629016,,2,368
1022,1434487221080530949,,72,31
1023,1175030707799887872,,27,369
1024,1269068043919003648,,8,370
1025,1429739187159326724,,91,837
1026,1443008656585289728,,8,415
1027,1427225580848746496,,11,371
1028,1443967366983925765,,2,68
1029,1436460809253752833,,14,372
1030,1447928179860066307,,2,373
1031,1373437779728769027,,1,374
1032,1362952185273720832,,1,375
1033,1429328665037312002,,142,376
1034,1430525008825049090,,1,68
1035,1447023992804724738,,32,37
1036,364618987,,6,377
1037,1410612174876078082,,15,289
1038,273599314,,9,378
1039,1441572987270938626,,10,68
1040,1430694823078469632,,185,31
1041,1444861142451425280,,3,379
1042,1282585489380454400,,14,399
1043,1405908402031665158,,1,415
1044,1363242254182195200,,7,380
1045,1418067027504238605,,30,742
1046,1435291672418660357,,93,876
1047,992828776932356098,,15,381
1048,3432015046,,169,382
1049,1444686051746922501,,77,383
1050,1425240356250136578,,75,235
1051,1203525098944126976,,20,31
1052,1383433464217686016,,106,384
1053,1596920208,,3,37
1054,1398465691645222916,,12,485
1055,1433638298887491601,,40,68
1056,1393914785209724928,,80,385
1057,1371870686445072384,,132,386
1058,1429165982732402695,,4,387
1059,235723504,,462,43
1060,1434182364851281923,,57,31
1061,1249090869615038466,,24,388
1062,1427517383883862016,,60,837
1063,1024632618715889669,,92,389
1064,1437757843768238084,,97,43
1065,859527559,,43,390
1066,1436368643701579777,,414,23
1067,1438458405111443460,,34,391
1068,1445795263470206982,,1,392
1069,1415607770653630466,,29,226
1070,1437783293378940933,,95,31
1071,1393320236904902656,,11,393
1072,1448010063977672704,,6,31
1073,1375821518077272071,,2,394
1074,1446163994511822856,,124,395
1075,1342779378241945600,,1,396
1076,1448303342791319559,,7,397
1077,1360813129320521728,,1,398
1078,1442821478219714565,,116,31
1079,1432476657223340035,,1,399
1080,1429577096213549056,,1,400
1081,1380341547154083844,,29,401
1082,149716091,,14,402
1083,1443005284465577984,,2,403
1084,121158213,,4,404
1085,1438770942956691458,,2,351
1086,1436185744419090448,,41,405
1087,1435619138521772034,,18,23
1088,1433097600924733442,,2,406
1089,1430023848083300354,,4,407
1090,1440571049276416000,,34,408
1091,1301612474068692992,,3,409
1092,1407307667987746825,,46,410
1093,2547865580,,9,411
1094,1443364351507718145,,3,412
1095,1440084662089568256,,9,413
1096,1445317577576566785,,23,876
1097,1354926641013731330,,1,432
1098,1434323955289055232,,9,37
1099,1445972330115584000,,2,414
1100,1362712589004898304,,22,415
1101,1445127626306297865,,20,351
1102,1418978130010726405,,1,416
1103,1445332169555988482,,9,837
1104,1347759638763094016,,4,68
1105,804861795399700480,,11,417
1106,1443256028062097409,,61,418
1107,1390169484250554372,,57,419
1108,1256034247472603136,,2,420
1109,1442669703432900609,,9,43
1110,1417148089920487425,,2,421
1111,1430651552138678283,,8,422
1112,1446446972815167489,,141,43
1113,1441119390510944259,,18,423
1114,1389165903078576128,,310,31
1115,1274365361853472768,,2,424
1116,1417094474694467586,,8,425
1117,1417477410841366538,,23,426
1118,1425884770282651648,,1,427
1119,1446148628003819529,,13,428
1120,1434612622800809984,,12,351
1121,1442832178082058247,,16,68
1122,1435875452330053632,,8,429
1123,1444705484410392581,,33,31
1124,1293614926582427650,,2,430
1125,1433788586210611223,,240,235
1126,1426758122278895621,,3,431
1127,1440045694295760898,,59,31
1128,1440148872517406727,,99,31
1129,1433113657156702208,,16,432
1130,1432764525212753928,,14,433
1131,1437444475765366799,,6,434
1132,1447511342571823106,,40,23
1133,1180297782034403328,,3,435
1134,1371770631512072193,,115,23
1135,1326992432173559814,,4,705
1136,348509839,,1,23
1137,1434829824917311489,,29,68
1138,1386460738349375488,,36,436
1139,1427246079997669382,,79,327
1140,1212374989430673408,,34,437
1141,1298131204370096128,,774,37
1142,1430639042077544457,,48,43
1143,1433260288401231879,,2,438
1144,1287382899516248064,,18,68
1145,1390452020209876994,,62,439
1146,1105013501188362241,,14,31
1147,1195318604536922112,,3,440
1148,1438176469507788807,,2,441
1149,1391912393576353792,,9,442
1150,1385295022329827336,,35,443
1151,1416165714843607042,,19,837
1152,1434855206353838086,,168,31
1153,1446899771457908737,,4,444
1154,1391086003280961536,,182,445
1155,1424751221987057664,,26,446
1156,1429662567396298759,,37,23
1157,1447103272443990016,,5,43
1158,1423624121292832770,,12,447
1159,1439745620932136967,,5,448
1160,1444927618202181635,,4,449
1161,70305562,,22,351
1162,822767317104869376,,6,450
1163,1328484027142115328,,112,31
1164,1176519018053660672,,1,68
1165,1388161721827794945,,35,23
1166,1426424210998501380,,83,876
1167,1351225600644706311,,16,451
1168,1443131563009523715,,44,31
1169,1430672928908136449,,2,452
1170,1433455750697918472,,30,837
1171,1391783816725819392,,21,453
1172,1259108142,,12,289
1173,1425197619618455561,,8,454
1174,778531843817832448,,3,742
1175,1427662536971849730,,150,31
1176,951853303985557504,,329,289
1177,1419462599276630020,,10,455
1178,173492476,,4,456
1179,1371442212760788993,,24,68
1180,1440969050767593475,,3,457
1181,1071100417327681536,,22,458
1182,946179897038225409,,27,837
1183,1432924788184420352,,53,43
1184,1130246500490108930,,13,459
1185,1156245720959246337,,19,68
1186,1429515037882863618,,57,68
1187,1447054107576049664,,75,43
1188,1438813649485893633,,9,460
1189,1322080791510147072,,2,461
1190,1442432675877318658,,7,462
1191,1390737792821460997,,1,463
1192,1446502056500424704,,21,37
1193,1436071385839833105,,10,464
1194,1437121309113126913,,26,31
1195,1427132170489843713,,2,43
1196,114664530,,58,68
1197,1434239917467451393,,4,465
1198,2226356677,,3,466
1199,1421909413217112067,,10,467
1200,1446717903676399616,,17,37
1201,1438996215442522115,,9,468
1202,1446314930056024069,,4,351
1203,1435853312658587648,,1,469
1204,1428793365454327808,,25,351
1205,1327848345813958657,,1,470
1206,1434201033434034176,,3,68
1207,1238824014878887937,,1,68
1208,1312952795352326144,,1,37
1209,1439482306817781760,,43,471
1210,1431223416439312393,,12,472
1211,543450268,,1,68
1212,33887940,,2,473
1213,1447212469743669249,,2,474
1214,1435118734998265863,,336,31
1215,301804208,,2,31
1216,1384555689843040259,,109,837
1217,1126233834,,201,23
1218,1970590735,,1,475
1219,1374963246394793992,,97,837
1220,1427825257885274121,,23,476
1221,2363503693,,34,477
1222,1404457985607225351,,546,23
1223,1441178451730305024,,3,837
1224,1437877584587538436,,17,478
1225,279793804,,1,68
1226,1428234116558770185,,10,479
1227,733600154792697856,,173,235
1228,249817689,,10,31
1229,1444742325423513603,,39,480
1230,1434949810444849152,,17,481
1231,1445394057031733251,,3,31
1232,35717010,,46,37
1233,1425525025654906881,,4,482
1234,1377753375928774657,,33,483
1235,1431619818025857027,,6,536
1236,1392437245626421249,,2,484
1237,972603054687010817,,13,68
1238,1425071321101180929,,74,485
1239,1443502299599474689,,3,486
1240,836500153737474050,,1,487
1241,1190311765155840005,,7,488
1242,348700663,,2,489
1243,1407744782349316099,,42,37
1244,1432455456837062661,,37,351
1245,1438875712740642817,,163,235
1246,2603373481,,14,31
1247,1433022726587944960,,3,490
1248,1399108913052622849,,32,491
1249,1436724867869650945,,1,492
1250,1440060109837647874,,4,493
1251,1447263184713306117,,16,494
1252,1435421025785810944,,6,31
1253,1443508713579548674,,41,327
1254,1448481818,,69,837
1255,2573098010,,17,68
1256,2392642861,,20,495
1257,1433863528981663745,,16,43
1258,1392467160413478913,,1,496
1259,1401023925002268679,,12,497
1260,1382118187408457728,,1,222
1261,2307352326,,135,31
1262,1441563024943300611,,1,68
1263,1427751728888393734,,118,37
1264,1431066349132988419,,1,498
1265,1252640472700461057,,46,37
1266,451923206,,37,837
1267,1432627629736148992,,5,31
1268,1408490723150815233,,15,43
1269,1396914158453542912,,7,499
1270,1434283147303264257,,9,500
1271,1433232799096573954,,58,327
1272,1438270433804103682,,32,43
1273,1297116585459699713,,43,501
1274,1442324657156198405,,8,68
1275,1368453006145032201,,7,502
1276,1434656535452413953,,17,503
1277,1385251173708533769,,83,837
1278,2931702864,,1,68
1279,1219306936115458050,,6,504
1280,1433210989609111556,,5,505
1281,2204138138,,13,506
1282,3988531576,,3,507
1283,1358987596316090370,,17,508
1284,1439974363764191235,,3,68
1285,1414254109251801092,,1,509
1286,1437581131730276352,,4,510
1287,1357048914633973764,,5,511
1288,1228381707063029772,,110,68
1289,1440336801420353537,,49,512
1290,1411351308603256832,,50,445
1291,1357007388025516032,,9,513
1292,1438277732039897091,,37,31
1293,1409639815620956162,,14,514
1294,1443497751854059523,,9,515
1295,216262179,,15,37
1296,1433622534239391758,,7,516
1297,1426297850640666629,,126,31
1298,2898047569,,128,68
1299,1432849449647153158,,5,517
1300,1396459068550631429,,15,518
1301,1430043909921681426,,286,837
1302,1441452348484702215,,26,761
1303,1441694019902263298,,1,519
1304,1355927980262924290,,41,31
1305,1422993452225241095,,61,31
1306,1071822659569111041,,3,68
1307,1200355745600069635,,5,520
1308,2412652615,,175,23
1309,1415409474949419011,,45,43
1310,1015006847491805185,,1,521
1311,1429080343634759695,,75,43
1312,1435115130262626309,,24,522
1313,1291518858310725632,,1,48
1314,1396224378724093960,,7,523
1315,79068492,,3,524
1316,107738933,,110,31
1317,1441470879720955906,,27,525
1318,1375047348309594119,,18,526
1319,1433617110933069827,,17,527
1320,1058740268864724992,,64,43
1321,1432045052021313541,,1,528
1322,1442415875680661513,,31,37
1323,1281143055597416448,,6,415
1324,448783816,,1,761
1325,1448188146504527875,,12,43
1326,1296155999678730241,,46,43
1327,1385215603607150592,,1,68
1328,1441764620360826887,,13,529
1329,1433199570398416898,,17,530
1330,1431358206064926723,,13,531
1331,1443989023991676934,,159,532
1332,1421748127745380352,,10,533
1333,1435416930848935937,,2,958
1334,374348169,,2,43
1335,1141339369879433217,,20,37
1336,1229032808804319232,,11,68
1337,1439254186747518980,,4,43
1338,223893580,,28,742
1339,1422463310599884800,,18,31
1340,1437060988969250816,,30,534
1341,1410983753564909568,,1,31
1342,1441029968109076483,,64,535
1343,1386470095732547588,,22,68
1344,2277488504,,58,68
1345,1399057513392246790,,2,536
1346,1444640604088987650,,11,68
1347,102786448,,1,23
1348,1434384802925330433,,458,37
1349,1441709144558370821,,39,537
1350,1444892194855292937,,2,538
1351,1378979814145552387,,7,539
1352,1442201177072943112,,39,31
1353,1435625959432982530,,6,540
1354,1443599404338925575,,52,541
1355,1379311801284763650,,122,542
1356,1364330908002746372,,6,761
1357,46600062,,126,31
1358,1374263740388937729,,2,543
1359,3725949198,,3,544
1360,1436384764873768961,,2,545
1361,1430795971177369604,,253,742
1362,1391102501999374337,,5,546
1363,944921969417363456,,4,547
1364,1275936595862929408,,3,742
1365,1446412563076505615,,26,548
1366,1443734334670733312,,33,68
1367,133064940,,1,549
1368,1249021474498805760,,574,536
1369,1430270230870306824,,101,289
1370,811313730759716864,,5,550
1371,1430310728154632195,,1,551
1372,1316529966574563329,,32,552
1373,1436062252474388481,,5,553
1374,1432879568885465089,,6,68
1375,1444704853519896581,,6,554
1376,1441067755961085955,,16,37
1377,1372199398969540608,,2,555
1378,1446348446609420289,,40,68
1379,1444256731,,22,235
1380,1433913939734274061,,37,43
1381,1232631945055490049,,1,556
1382,1427558918666940423,,22,557
1383,1384809610666782721,,2,558
1384,1435579755546374152,,1,559
1385,1439010754846408706,,20,560
1386,1414129840735797249,,145,23
1387,2190453884,,5,31
1388,1435814585609637892,,214,31
1389,1433561585096675330,,49,561
1390,1432986245945171969,,2,68
1391,1442160952053354497,,14,562
1392,1438628190721822721,,2,563
1393,295991347,,1,564
1394,10046572,,2,565
1395,1436774416210407425,,14,566
1396,1438191114683621392,,135,23
1397,2944753503,,38,837
1398,1435443174143500289,,22,567
1399,310900409,,2,929
1400,1342478111087202306,,265,568
1401,1444925633507647493,,13,837
1402,1365795238976098314,,6,569
1403,1438716520553721859,,11,327
1404,173983233,,1,570
1405,251685356,,7,571
1406,1402199829321814017,,2,572
1407,989422623531520000,,1,573
1408,1183941561400217600,,7,68
1409,1092729936492802048,,28,574
1410,1364116349081976832,,78,235
1411,1422923016829288451,,20,837
1412,1445557288115191814,,2,575
1413,1423940332845105152,,2,576
1414,1446830596622204930,,1,577
1415,1438082640830078985,,24,578
1416,1440640448771493898,,5,579
1417,1427746772424839173,,3,580
1418,1447996437237837827,,70,37
1419,1374204776875847682,,5,581
1420,1442528178778476545,,9,582
1421,1400722780035944448,,22,583
1422,1442838148912984066,,17,584
1423,1015272209344942080,,65,876
1424,1403150205118140417,,97,585
1425,1430790738665562112,,9,351
1426,1435657889792753665,,1,31
1427,1381854289606275076,,1,586
1428,1437904156535238657,,81,587
1429,1433599600808497152,,53,68
1430,942710223676084224,,14,588
1431,1428332503958499329,,52,837
1432,1434787774037643265,,3,589
1433,1080576397100363795,,130,31
1434,1448094282997448705,,123,590
1435,774017773269909505,,2,591
1436,1420787095174410244,,6,876
1437,1443968712072056837,,3,592
1438,1417122402996297728,,30,289
1439,1441254483187552257,,3,593
1440,1339993010810089473,,20,415
1441,1140021356081401857,,6,594
1442,1432593481529061377,,3,595
1443,1177662225755992064,,3,596
1444,922670090834780162,,7,46
1445,1433145493534748677,,393,289
1446,1432088199896129536,,149,31
1447,1442959963098284033,,3,597
1448,3495523714,,9,598
1449,1442713499210186757,,36,837
1450,275527054,,18,369
1451,1386336955915329540,,3,599
1452,1315497992745517056,,89,600
1453,1359108828239978496,,44,601
1454,1431412143518322689,,16,602
1455,363013816,,62,235
1456,20837173,,27,31
1457,1365623196456738816,,5,603
1458,1410358319525605377,,1,604
1459,1440894311403384835,,12,605
1460,1386371679031418880,,1,606
1461,1443802820356894728,,48,31
1462,1307240483052290048,,2,607
1463,1361906910459535361,,1,608
1464,1442373380422787079,,1,609
1465,1404345176445816833,,11,610
1466,1443647139968598019,,1,611
1467,1436000038019387395,,13,31
1468,1418333899613249538,,50,612
1469,1409436031217139712,,23,31
1470,321304762,,7,31
1471,1390549651506532356,,1,613
1472,48080041,,4,614
1473,98990456,,12,615
1474,815291729372999681,,16,616
