Source,Target,Type,Id,Label,timeset,Weight
2465,4636,directed,2796,,,1
2472,2472,directed,2797,,,1
2475,2475,directed,2798,,,8
2475,2475,directed,2799,,,8
2475,2475,directed,2800,,,8
2475,2475,directed,2801,,,8
2475,2475,directed,2802,,,8
2475,2475,directed,2803,,,8
2475,2475,directed,2804,,,8
2475,2475,directed,2805,,,8
2476,2617,directed,2806,,,1
2476,112,directed,2807,,,1
2476,722,directed,2808,,,1
2476,28,directed,2809,,,1
2491,2491,directed,2810,,,1
2500,2500,directed,2811,,,2
2500,2500,directed,2812,,,2
2516,2516,directed,2813,,,1
2518,2718,directed,2814,,,1
2518,3107,directed,2815,,,1
2525,2525,directed,2816,,,1
2526,2526,directed,2817,,,1
2526,7,directed,2818,,,2
2526,7,directed,2819,,,2
2528,373,directed,2820,,,1
2529,2529,directed,2821,,,1
2530,1641,directed,2822,,,2
2530,1641,directed,2823,,,2
2530,243,directed,2824,,,1
2534,2534,directed,2825,,,1
2541,2541,directed,2826,,,1
2542,575,directed,2827,,,1
2542,4,directed,2828,,,1
2542,1440,directed,2829,,,1
2542,540,directed,2830,,,1
2545,2391,directed,2831,,,1
2545,541,directed,2832,,,1
2545,647,directed,2833,,,1
2545,420,directed,2834,,,1
2545,117,directed,2835,,,1
2545,38,directed,2836,,,1
2545,51,directed,2837,,,1
2545,709,directed,2838,,,1
2545,509,directed,2839,,,1
2545,1696,directed,2840,,,1
2548,2548,directed,2841,,,1
2552,658,directed,2842,,,1
2555,28,directed,2843,,,1
2560,2560,directed,2844,,,1
2565,1810,directed,2845,,,1
2567,159,directed,2846,,,1
2567,451,directed,2847,,,1
2567,117,directed,2848,,,1
2567,38,directed,2849,,,1
2567,2568,directed,2850,,,1
2568,390,directed,2851,,,1
2570,145,directed,2852,,,1
2570,464,directed,2853,,,1
2571,2571,directed,2854,,,1
2575,2575,directed,2855,,,1
2576,4236,directed,2856,,,1
2585,2585,directed,2857,,,1
2586,2586,directed,2858,,,1
2588,1836,directed,2859,,,1
2588,3909,directed,2860,,,1
2590,400,directed,2861,,,1
2590,793,directed,2862,,,1
2595,112,directed,2863,,,1
2596,2596,directed,2864,,,1
2596,918,directed,2865,,,1
2600,2443,directed,2866,,,1
2600,3545,directed,2867,,,1
2601,2601,directed,2868,,,1
2601,55,directed,2869,,,7
2601,585,directed,2870,,,1
2601,55,directed,2871,,,7
2601,55,directed,2872,,,7
2601,217,directed,2873,,,2
2601,571,directed,2874,,,2
2601,217,directed,2875,,,2
2601,571,directed,2876,,,2
2601,55,directed,2877,,,7
2601,55,directed,2878,,,7
2601,932,directed,2879,,,2
2601,55,directed,2880,,,7
2601,55,directed,2881,,,7
2601,932,directed,2882,,,2
2615,2615,directed,2883,,,1
2627,2627,directed,2884,,,1
2627,4341,directed,2885,,,1
2628,2628,directed,2886,,,1
2630,2630,directed,2887,,,1
2632,1999,directed,2888,,,1
2636,592,directed,2889,,,1
2636,1666,directed,2890,,,2
2636,1666,directed,2891,,,2
2638,168,directed,2892,,,1
2638,2638,directed,2893,,,3
2638,2638,directed,2894,,,3
2638,88,directed,2895,,,1
2638,405,directed,2896,,,1
2638,224,directed,2897,,,1
2638,112,directed,2898,,,2
2638,2638,directed,2899,,,3
2638,5187,directed,2900,,,1
2638,164,directed,2901,,,1
2638,112,directed,2902,,,2
2638,903,directed,2903,,,1
2638,272,directed,2904,,,1
2638,226,directed,2905,,,1
2638,1352,directed,2906,,,1
2639,2639,directed,2907,,,1
2644,2644,directed,2908,,,2
2644,2644,directed,2909,,,2
2649,2649,directed,2910,,,1
2652,50,directed,2911,,,1
2652,4,directed,2912,,,1
2653,2653,directed,2913,,,1
2653,1429,directed,2914,,,1
2653,5451,directed,2915,,,1
2657,2657,directed,2916,,,1
2658,139,directed,2917,,,1
2658,833,directed,2918,,,1
2658,209,directed,2919,,,1
2660,1253,directed,2920,,,1
2660,1271,directed,2921,,,1
2660,156,directed,2922,,,1
2660,136,directed,2923,,,2
2660,136,directed,2924,,,2
2660,109,directed,2925,,,1
2660,131,directed,2926,,,1
2663,43,directed,2927,,,1
2670,850,directed,2928,,,1
2671,1483,directed,2929,,,1
2673,566,directed,2930,,,1
2679,28,directed,2931,,,2
2679,495,directed,2932,,,1
2679,1775,directed,2933,,,1
2679,1134,directed,2934,,,1
2679,1018,directed,2935,,,1
2679,350,directed,2936,,,1
2679,833,directed,2937,,,1
2679,240,directed,2938,,,1
2679,306,directed,2939,,,1
2679,502,directed,2940,,,1
2679,2679,directed,2941,,,1
2679,28,directed,2942,,,2
2679,386,directed,2943,,,1
2679,482,directed,2944,,,1
2679,778,directed,2945,,,1
2679,70,directed,2946,,,1
2684,2684,directed,2947,,,1
2686,226,directed,2948,,,1
2688,2688,directed,2949,,,1
2689,795,directed,2950,,,1
2691,1503,directed,2951,,,1
2697,2697,directed,2952,,,1
2701,2701,directed,2953,,,1
2702,9,directed,2954,,,1
2702,2333,directed,2955,,,1
2702,773,directed,2956,,,1
2702,1004,directed,2957,,,1
2702,112,directed,2958,,,1
2702,7,directed,2959,,,1
2702,330,directed,2960,,,1
2702,444,directed,2961,,,1
2702,1487,directed,2962,,,1
2702,45,directed,2963,,,2
2702,25,directed,2964,,,1
2702,1244,directed,2965,,,1
2702,73,directed,2966,,,1
2702,422,directed,2967,,,1
2702,757,directed,2968,,,1
2702,179,directed,2969,,,1
2702,2184,directed,2970,,,1
2702,231,directed,2971,,,2
2702,45,directed,2972,,,2
2702,125,directed,2973,,,1
2702,65,directed,2974,,,1
2702,88,directed,2975,,,1
2702,608,directed,2976,,,1
2702,277,directed,2977,,,1
2702,3,directed,2978,,,2
2702,64,directed,2979,,,1
2702,154,directed,2980,,,1
2702,234,directed,2981,,,2
2702,214,directed,2982,,,1
2702,519,directed,2983,,,1
2702,829,directed,2984,,,1
2702,213,directed,2985,,,1
2702,3672,directed,2986,,,1
2702,0,directed,2987,,,2
2702,269,directed,2988,,,1
2702,503,directed,2989,,,1
2702,1017,directed,2990,,,1
2702,1301,directed,2991,,,1
2702,234,directed,2992,,,2
2702,2286,directed,2993,,,1
2702,284,directed,2994,,,1
2702,10,directed,2995,,,1
2702,139,directed,2996,,,1
2702,231,directed,2997,,,2
2702,2468,directed,2998,,,1
2702,26,directed,2999,,,1
2702,3,directed,3000,,,2
2702,58,directed,3001,,,1
2702,60,directed,3002,,,1
2702,0,directed,3003,,,2
2702,637,directed,3004,,,1
2702,53,directed,3005,,,1
2702,67,directed,3006,,,1
2703,1244,directed,3007,,,1
2705,120,directed,3008,,,1
2707,2707,directed,3009,,,1
2709,2709,directed,3010,,,1
2711,2991,directed,3011,,,1
2711,3190,directed,3012,,,1
2717,112,directed,3013,,,3
2717,112,directed,3014,,,3
2717,112,directed,3015,,,3
2718,2518,directed,3016,,,1
2720,417,directed,3017,,,1
2723,803,directed,3018,,,1
2730,1039,directed,3019,,,1
2730,1636,directed,3020,,,1
2730,1513,directed,3021,,,1
2730,509,directed,3022,,,1
2733,443,directed,3023,,,1
2734,2591,directed,3024,,,1
2734,4198,directed,3025,,,1
2738,59,directed,3026,,,1
2738,2738,directed,3027,,,1
2744,1636,directed,3028,,,1
2744,420,directed,3029,,,1
2744,547,directed,3030,,,1
2750,2750,directed,3031,,,1
2751,2751,directed,3032,,,1
2753,376,directed,3033,,,1
2755,546,directed,3034,,,1
2757,991,directed,3035,,,1
2759,631,directed,3036,,,2
2759,631,directed,3037,,,2
2759,444,directed,3038,,,1
2759,769,directed,3039,,,1
2759,45,directed,3040,,,1
2759,1125,directed,3041,,,2
2759,88,directed,3042,,,2
2759,111,directed,3043,,,4
2759,111,directed,3044,,,4
2759,1125,directed,3045,,,2
2759,730,directed,3046,,,1
2759,307,directed,3047,,,1
2759,111,directed,3048,,,4
2759,111,directed,3049,,,4
2759,194,directed,3050,,,1
2759,333,directed,3051,,,1
2759,67,directed,3052,,,2
2759,112,directed,3053,,,1
2759,213,directed,3054,,,1
2759,265,directed,3055,,,1
2759,858,directed,3056,,,1
2759,676,directed,3057,,,1
2759,1141,directed,3058,,,1
2759,88,directed,3059,,,2
2759,67,directed,3060,,,2
2759,757,directed,3061,,,1
2764,419,directed,3062,,,1
2769,1660,directed,3063,,,1
2769,2769,directed,3064,,,1
2771,2771,directed,3065,,,1
2772,531,directed,3066,,,1
2774,4181,directed,3067,,,1
2775,3080,directed,3068,,,2
2775,4197,directed,3069,,,1
2775,3080,directed,3070,,,2
2776,4035,directed,3071,,,1
2776,557,directed,3072,,,1
2784,2784,directed,3073,,,1
2787,45,directed,3074,,,1
2787,1522,directed,3075,,,1
2787,676,directed,3076,,,1
2787,7,directed,3077,,,1
2787,1,directed,3078,,,1
2787,480,directed,3079,,,1
2787,88,directed,3080,,,2
2787,224,directed,3081,,,1
2787,3618,directed,3082,,,1
2787,265,directed,3083,,,1
2787,253,directed,3084,,,1
2787,213,directed,3085,,,1
2787,88,directed,3086,,,2
2787,4970,directed,3087,,,1
2787,67,directed,3088,,,1
2787,832,directed,3089,,,1
2787,919,directed,3090,,,1
2787,1754,directed,3091,,,1
2787,3725,directed,3092,,,1
2787,633,directed,3093,,,1
2789,54,directed,3094,,,1
2789,66,directed,3095,,,1
2789,267,directed,3096,,,1
2789,642,directed,3097,,,1
2789,917,directed,3098,,,1
2789,301,directed,3099,,,1
2789,278,directed,3100,,,1
2789,76,directed,3101,,,1
2789,151,directed,3102,,,1
2789,681,directed,3103,,,1
2789,898,directed,3104,,,1
2789,186,directed,3105,,,1
2789,52,directed,3106,,,1
2789,541,directed,3107,,,1
2789,184,directed,3108,,,1
2789,82,directed,3109,,,1
2789,219,directed,3110,,,2
2789,219,directed,3111,,,2
2789,475,directed,3112,,,1
2789,4205,directed,3113,,,1
2789,234,directed,3114,,,5
2789,234,directed,3115,,,5
2789,234,directed,3116,,,5
2789,234,directed,3117,,,5
2789,234,directed,3118,,,5
2789,571,directed,3119,,,1
2789,420,directed,3120,,,1
2789,2624,directed,3121,,,1
2789,156,directed,3122,,,1
2789,4318,directed,3123,,,1
2789,544,directed,3124,,,1
2789,516,directed,3125,,,1
2789,1288,directed,3126,,,1
2789,509,directed,3127,,,1
2789,677,directed,3128,,,1
2789,65,directed,3129,,,1
2789,961,directed,3130,,,1
2789,209,directed,3131,,,1
2789,28,directed,3132,,,1
2789,460,directed,3133,,,1
2789,2568,directed,3134,,,1
2789,38,directed,3135,,,1
2789,247,directed,3136,,,1
2789,975,directed,3137,,,1
2789,520,directed,3138,,,1
2789,67,directed,3139,,,1
2789,213,directed,3140,,,2
2789,1336,directed,3141,,,1
2789,117,directed,3142,,,1
2789,188,directed,3143,,,1
2789,153,directed,3144,,,1
2789,104,directed,3145,,,1
2789,3768,directed,3146,,,1
2789,829,directed,3147,,,1
2789,51,directed,3148,,,1
2789,70,directed,3149,,,3
2789,70,directed,3150,,,3
2789,70,directed,3151,,,3
2789,2386,directed,3152,,,1
2789,585,directed,3153,,,1
2789,733,directed,3154,,,1
2789,53,directed,3155,,,1
2789,2949,directed,3156,,,1
2789,109,directed,3157,,,1
2789,115,directed,3158,,,1
2789,213,directed,3159,,,2
2789,1783,directed,3160,,,1
2789,1388,directed,3161,,,1
2789,159,directed,3162,,,1
2789,2351,directed,3163,,,1
2789,451,directed,3164,,,1
2789,2789,directed,3165,,,1
2789,252,directed,3166,,,1
2791,4,directed,3167,,,1
2791,57,directed,3168,,,1
2791,1062,directed,3169,,,1
2794,2166,directed,3170,,,2
2794,2166,directed,3171,,,2
2794,4056,directed,3172,,,1
2794,3281,directed,3173,,,1
2794,3243,directed,3174,,,1
2794,324,directed,3175,,,1
2794,211,directed,3176,,,2
2794,453,directed,3177,,,1
2794,211,directed,3178,,,2
2803,2803,directed,3179,,,3
2803,2803,directed,3180,,,3
2803,2803,directed,3181,,,3
2809,2809,directed,3182,,,12
2809,2809,directed,3183,,,12
2809,2809,directed,3184,,,12
2809,2809,directed,3185,,,12
2809,2809,directed,3186,,,12
2809,2809,directed,3187,,,12
2809,2809,directed,3188,,,12
2809,2809,directed,3189,,,12
2809,2809,directed,3190,,,12
2809,2809,directed,3191,,,12
2809,2809,directed,3192,,,12
2809,2809,directed,3193,,,12
2816,49,directed,3194,,,2
2816,94,directed,3195,,,2
2816,350,directed,3196,,,1
2816,149,directed,3197,,,1
2816,1879,directed,3198,,,1
2816,2076,directed,3199,,,1
2816,1070,directed,3200,,,1
2816,112,directed,3201,,,2
2816,49,directed,3202,,,2
2816,2816,directed,3203,,,1
2816,2150,directed,3204,,,1
2816,307,directed,3205,,,1
2816,1146,directed,3206,,,1
2816,224,directed,3207,,,1
2816,648,directed,3208,,,1
2816,266,directed,3209,,,1
2816,139,directed,3210,,,3
2816,215,directed,3211,,,1
2816,843,directed,3212,,,1
2816,231,directed,3213,,,1
2816,112,directed,3214,,,2
2816,1766,directed,3215,,,1
2816,2211,directed,3216,,,1
2816,604,directed,3217,,,1
2816,139,directed,3218,,,3
2816,1749,directed,3219,,,1
2816,88,directed,3220,,,1
2816,67,directed,3221,,,2
2816,1261,directed,3222,,,1
2816,120,directed,3223,,,1
2816,139,directed,3224,,,3
2816,7,directed,3225,,,1
2816,83,directed,3226,,,1
2816,58,directed,3227,,,1
2816,1152,directed,3228,,,1
2816,144,directed,3229,,,1
2816,209,directed,3230,,,1
2816,178,directed,3231,,,1
2816,67,directed,3232,,,2
2816,94,directed,3233,,,2
2816,778,directed,3234,,,1
2816,1686,directed,3235,,,1
2816,196,directed,3236,,,1
2831,2831,directed,3237,,,1
2831,120,directed,3238,,,1
2832,721,directed,3239,,,1
2834,2854,directed,3240,,,1
2835,2835,directed,3241,,,1
2835,4185,directed,3242,,,1
2838,2838,directed,3243,,,1
2838,44,directed,3244,,,1
2844,2844,directed,3245,,,1
2847,2847,directed,3246,,,1
2848,2848,directed,3247,,,1
2857,2857,directed,3248,,,1
2860,88,directed,3249,,,2
2860,88,directed,3250,,,2
2866,108,directed,3251,,,2
2866,108,directed,3252,,,2
2866,70,directed,3253,,,1
2869,1221,directed,3254,,,1
2870,1046,directed,3255,,,1
2871,445,directed,3256,,,1
2871,263,directed,3257,,,1
2871,2871,directed,3258,,,1
2871,111,directed,3259,,,1
2871,49,directed,3260,,,1
2885,901,directed,3261,,,1
2885,1017,directed,3262,,,2
2885,101,directed,3263,,,1
2885,1017,directed,3264,,,2
2887,2887,directed,3265,,,1
2891,335,directed,3266,,,1
2891,647,directed,3267,,,1
2891,203,directed,3268,,,1
2891,411,directed,3269,,,1
2891,1179,directed,3270,,,1
2891,135,directed,3271,,,2
2891,676,directed,3272,,,1
2891,1336,directed,3273,,,1
2891,272,directed,3274,,,1
2891,112,directed,3275,,,2
2891,75,directed,3276,,,1
2891,23,directed,3277,,,1
2891,28,directed,3278,,,1
2891,70,directed,3279,,,1
2891,267,directed,3280,,,1
2891,117,directed,3281,,,1
2891,165,directed,3282,,,1
2891,975,directed,3283,,,1
2891,6,directed,3284,,,1
2891,1137,directed,3285,,,1
2891,156,directed,3286,,,1
2891,1713,directed,3287,,,1
2891,834,directed,3288,,,1
2891,1750,directed,3289,,,1
2891,225,directed,3290,,,1
2891,541,directed,3291,,,1
2891,149,directed,3292,,,1
2891,1055,directed,3293,,,1
2891,1374,directed,3294,,,1
2891,1103,directed,3295,,,1
2891,41,directed,3296,,,1
2891,112,directed,3297,,,2
2891,312,directed,3298,,,1
2891,82,directed,3299,,,1
2891,520,directed,3300,,,1
2891,253,directed,3301,,,1
2891,966,directed,3302,,,1
2891,377,directed,3303,,,1
2891,544,directed,3304,,,1
2891,72,directed,3305,,,1
2891,531,directed,3306,,,1
2891,420,directed,3307,,,1
2891,1035,directed,3308,,,1
2891,49,directed,3309,,,1
2891,827,directed,3310,,,1
2891,151,directed,3311,,,1
2891,769,directed,3312,,,2
2891,769,directed,3313,,,2
2891,241,directed,3314,,,1
2891,516,directed,3315,,,1
2891,110,directed,3316,,,1
2891,816,directed,3317,,,1
2891,509,directed,3318,,,1
2891,845,directed,3319,,,1
2891,674,directed,3320,,,1
2891,104,directed,3321,,,2
2891,104,directed,3322,,,2
2891,67,directed,3323,,,2
2891,1378,directed,3324,,,1
2891,1671,directed,3325,,,1
2891,686,directed,3326,,,1
2891,1288,directed,3327,,,1
2891,252,directed,3328,,,2
2891,135,directed,3329,,,2
2891,4367,directed,3330,,,1
2891,67,directed,3331,,,2
2891,252,directed,3332,,,2
2891,394,directed,3333,,,1
2891,2391,directed,3334,,,1
2891,38,directed,3335,,,1
2891,1309,directed,3336,,,1
2891,321,directed,3337,,,1
2891,1885,directed,3338,,,1
2891,2427,directed,3339,,,1
2891,52,directed,3340,,,1
2891,4239,directed,3341,,,1
2891,609,directed,3342,,,1
2891,1878,directed,3343,,,2
2891,1878,directed,3344,,,2
2891,1429,directed,3345,,,2
2891,1904,directed,3346,,,1
2891,1429,directed,3347,,,2
2891,226,directed,3348,,,1
2893,1425,directed,3349,,,1
2893,3218,directed,3350,,,1
2899,2608,directed,3351,,,1
2899,5516,directed,3352,,,1
2899,642,directed,3353,,,1
2908,2908,directed,3354,,,1
2908,57,directed,3355,,,1
2909,1830,directed,3356,,,1
2909,1134,directed,3357,,,1
2909,1972,directed,3358,,,1
2909,2291,directed,3359,,,1
2909,4304,directed,3360,,,1
2911,1313,directed,3361,,,1
2911,174,directed,3362,,,1
2911,5468,directed,3363,,,1
2911,163,directed,3364,,,1
2911,2509,directed,3365,,,1
2913,61,directed,3366,,,1
2914,61,directed,3367,,,1
2917,2917,directed,3368,,,1
2924,2922,directed,3369,,,1
2928,7,directed,3370,,,1
2929,464,directed,3371,,,1
2936,2936,directed,3372,,,1
2936,117,directed,3373,,,1
2936,961,directed,3374,,,1
2936,451,directed,3375,,,1
2936,104,directed,3376,,,1
2936,2464,directed,3377,,,1
2936,1810,directed,3378,,,1
2936,38,directed,3379,,,1
2936,135,directed,3380,,,1
2938,2938,directed,3381,,,1
2947,769,directed,3382,,,1
2947,1238,directed,3383,,,1
2947,1613,directed,3384,,,1
2948,10,directed,3385,,,1
2951,2072,directed,3386,,,1
2951,5356,directed,3387,,,1
2951,5364,directed,3388,,,1
2951,3045,directed,3389,,,1
2952,112,directed,3390,,,1
2954,127,directed,3391,,,1
2956,2736,directed,3392,,,1
2956,145,directed,3393,,,1
2958,162,directed,3394,,,1
2960,373,directed,3395,,,1
2961,2961,directed,3396,,,1
2963,2963,directed,3397,,,1
2964,2964,directed,3398,,,1
2966,722,directed,3399,,,2
2966,722,directed,3400,,,2
2968,2968,directed,3401,,,27
2968,2968,directed,3402,,,27
2968,2968,directed,3403,,,27
2968,2968,directed,3404,,,27
2968,2968,directed,3405,,,27
2968,2968,directed,3406,,,27
2968,2968,directed,3407,,,27
2968,2968,directed,3408,,,27
2968,2968,directed,3409,,,27
2968,2968,directed,3410,,,27
2968,2968,directed,3411,,,27
2968,2968,directed,3412,,,27
2968,2968,directed,3413,,,27
2968,2968,directed,3414,,,27
2968,2968,directed,3415,,,27
2968,2968,directed,3416,,,27
2968,2968,directed,3417,,,27
2968,2968,directed,3418,,,27
2968,2968,directed,3419,,,27
2968,2968,directed,3420,,,27
2968,2968,directed,3421,,,27
2968,2968,directed,3422,,,27
2968,2968,directed,3423,,,27
2968,2968,directed,3424,,,27
2968,2968,directed,3425,,,27
2968,2968,directed,3426,,,27
2968,2968,directed,3427,,,27
2968,260,directed,3428,,,1
2969,249,directed,3429,,,2
2969,249,directed,3430,,,2
2971,543,directed,3431,,,1
2971,65,directed,3432,,,1
2971,111,directed,3433,,,1
2971,70,directed,3434,,,1
2971,400,directed,3435,,,1
2971,1803,directed,3436,,,1
2978,2978,directed,3437,,,1
2988,117,directed,3438,,,1
2990,2990,directed,3439,,,1
2992,291,directed,3440,,,1
2997,28,directed,3441,,,1
2997,243,directed,3442,,,1
2997,67,directed,3443,,,1
2997,1050,directed,3444,,,1
2997,49,directed,3445,,,1
3001,3001,directed,3446,,,1
3008,749,directed,3447,,,1
3008,2333,directed,3448,,,2
3008,2333,directed,3449,,,2
3008,2603,directed,3450,,,1
3008,686,directed,3451,,,1
3008,231,directed,3452,,,1
3008,479,directed,3453,,,1
3008,2641,directed,3454,,,1
3008,1151,directed,3455,,,1
3008,2576,directed,3456,,,1
3008,1839,directed,3457,,,1
3008,92,directed,3458,,,1
3008,1446,directed,3459,,,1
3008,209,directed,3460,,,1
3008,88,directed,3461,,,1
3008,821,directed,3462,,,1
3008,1277,directed,3463,,,1
3008,2534,directed,3464,,,1
3008,518,directed,3465,,,1
3008,2954,directed,3466,,,1
3008,2417,directed,3467,,,1
3008,908,directed,3468,,,1
3008,321,directed,3469,,,1
3008,74,directed,3470,,,1
3009,83,directed,3471,,,1
3011,3011,directed,3472,,,1
3012,3012,directed,3473,,,1
3016,2614,directed,3474,,,1
3024,3024,directed,3475,,,1
3028,2147,directed,3476,,,1
3028,2705,directed,3477,,,1
3028,3086,directed,3478,,,1
3028,3084,directed,3479,,,1
3030,3030,directed,3480,,,1
3053,3053,directed,3481,,,1
3053,251,directed,3482,,,2
3053,251,directed,3483,,,2
3055,77,directed,3484,,,1
3060,609,directed,3485,,,1
3060,660,directed,3486,,,1
3060,897,directed,3487,,,1
3060,1418,directed,3488,,,1
3060,1263,directed,3489,,,1
3060,211,directed,3490,,,1
3067,272,directed,3491,,,1
3067,49,directed,3492,,,1
3067,636,directed,3493,,,1
3067,350,directed,3494,,,1
3067,36,directed,3495,,,1
3067,879,directed,3496,,,1
3067,422,directed,3497,,,1
3067,111,directed,3498,,,1
3067,3067,directed,3499,,,1
3067,209,directed,3500,,,1
3067,1316,directed,3501,,,1
3067,139,directed,3502,,,1
3067,725,directed,3503,,,1
3070,139,directed,3504,,,2
3070,502,directed,3505,,,1
3070,523,directed,3506,,,1
3070,70,directed,3507,,,4
3070,70,directed,3508,,,4
3070,94,directed,3509,,,1
3070,730,directed,3510,,,1
3070,70,directed,3511,,,4
3070,70,directed,3512,,,4
3070,139,directed,3513,,,2
3072,3072,directed,3514,,,1
3075,65,directed,3515,,,1
3075,289,directed,3516,,,1
3075,49,directed,3517,,,1
3075,792,directed,3518,,,1
3079,3079,directed,3519,,,1
3087,3087,directed,3520,,,1
3091,3091,directed,3521,,,1
3092,94,directed,3522,,,3
3092,759,directed,3523,,,1
3092,112,directed,3524,,,4
3092,680,directed,3525,,,1
3092,880,directed,3526,,,1
3092,400,directed,3527,,,2
3092,757,directed,3528,,,2
3092,1,directed,3529,,,4
3092,89,directed,3530,,,8
3092,144,directed,3531,,,2
3092,206,directed,3532,,,1
3092,70,directed,3533,,,1
3092,818,directed,3534,,,1
3092,75,directed,3535,,,1
3092,211,directed,3536,,,1
3092,144,directed,3537,,,2
3092,266,directed,3538,,,1
3092,424,directed,3539,,,1
3092,1,directed,3540,,,4
