Id,Label,timeset,size
5267,1435720264369774600,,2
5268,3293106943,,1
5269,1395330090230116352,,9
5270,1444720200771948544,,14
5271,1405401617608822787,,9
5272,1052454006537314306,,3
5273,1410974427890737152,,2
5274,1397541791130275845,,1
5275,1420459366944288774,,1
5276,1438113911870476292,,1
5277,1436126820190105600,,1
5278,1150788729172312065,,1
5279,1395299379418865665,,4
5280,1438119182432833539,,5
5281,1413585266619686918,,1
5282,1443763071357526019,,1
5283,944602193839104000,,2
5284,1447773168232394757,,2
5285,1441830662474907652,,2
5286,1438251507061768193,,1
5287,1003400207357366272,,2
5288,1400358167452610562,,1
5289,1294950038540615680,,1
5290,1325439949034885122,,2
5291,1447256516088664067,,3
5292,1445063746968174597,,2
5293,1406218515728670727,,7
5294,1342248238833872896,,4
5295,1434536680719937541,,5
5296,1428952384890228748,,12
5297,1433908812155691009,,1
5298,823242775898492929,,1
5299,955901248053698560,,1
5300,1436659739509739520,,4
5301,1366474204481286152,,10
5302,1401207881542799365,,2
5303,1355352384977788930,,1
5304,1436162713063813136,,1
5305,1443923498401816581,,4
5306,1442320323324432387,,1
5307,1446857642350190597,,2
5308,752705326168715266,,2
5309,1442527708898947074,,1
5310,1432185989938786306,,1
5311,1407314160921186312,,2
5312,20468538,,6
5313,1422458090570407936,,1
5314,1362002291033862149,,1
5315,1424296921410129926,,2
5316,1338486540083867653,,4
5317,1321655940756635648,,6
5318,83384280,,1
5319,1436385802343305216,,1
5320,1223411029645889537,,1
5321,1429102068908756994,,2
5322,1433397618923773952,,1
5323,1373389818193981447,,1
5324,1437381099630518282,,1
5325,1393220154931261440,,2
5326,919901418030555137,,1
5327,1443763931210784770,,2
5328,1441347606580400133,,1
5329,929551891360464896,,2
5330,955744720092835841,,1
5331,1316665320720011264,,1
5332,1165575607905701888,,2
5333,1026321,,1
5334,1444330373450813444,,2
5335,1373703971236245504,,1
5336,1447842357978800129,,1
5337,1034554665109676033,,1
5338,1445277771853303811,,1
5339,1445454557442547714,,1
5340,1366077960458022912,,6
5341,464012781,,7
5342,1439009025731940355,,2
5343,1425847440918212609,,3
5344,1011446767932411904,,8
5345,307085523,,3
5346,33060717,,1
5347,1002101528696573952,,2
5348,1393649588633051137,,3
5349,2745883736,,2
5350,1434929874033065989,,1
5351,1367916998701711360,,1
5352,1437277572832763911,,1
5353,1445515370731749385,,7
5354,3023974953,,1
5355,1448247648964673537,,3
5356,1006884940439433216,,3
5357,923343747647201281,,1
5358,994190208911400960,,1
5359,1443862103190736896,,2
5360,1372196901936848901,,2
5361,1376116434426728450,,1
5362,1446607365042630659,,14
5363,1195683395403018242,,1
5364,1431390780162199552,,2
5365,989503594532552704,,1
5366,420615466,,1
5367,1435743524788391949,,1
5368,3267950588,,1
5369,978206046245261313,,1
5370,1154396692332126212,,1
5371,1401063418396766209,,1
5372,1329660055088721921,,3
5373,1432031280124731392,,1
5374,1443251214829948936,,1
5375,3367576000,,1
5376,1433474036638568455,,2
5377,1067003048717950977,,1
5378,1280004521993703424,,1
5379,4583331132,,1
5380,1445533495300968448,,4
5381,1404987821182488580,,1
5382,1257318247,,1
5383,1324158300988960768,,1
5384,1430271114375098368,,2
5385,164396320,,1
5386,785014356744347649,,2
5387,144209338,,1
5388,1393394592502804482,,11
5389,1425862013792755712,,1
5390,919469322342342657,,1
5391,1415975817197334531,,1
5392,1344509944540741633,,1
5393,1448221225206038532,,2
5394,1381133334751895553,,2
5395,1340975116583354369,,2
5396,1448063544314978304,,2
5397,1436970059243704325,,1
5398,1232337204132941824,,2
5399,1427636373813596171,,1
5400,629632386,,4
5401,1469101279,,1
5402,1074973752042156032,,1
5403,1442864756474347521,,1
5404,1385047814191951872,,1
5405,1379224309248323585,,1
5406,1429855871119540226,,1
5407,951747165918908416,,1
5408,1439681773538000900,,1
5409,1448242489454997505,,5
5410,1403267168150556677,,3
5411,1435030493226016773,,1
5412,1378457926709432323,,1
5413,1441208492526694411,,1
5414,1292939160,,1
5415,1441689146586664968,,1
5416,1443404819113381888,,2
5417,979442137275092992,,1
5418,1434378462500773889,,3
5419,1393114795511930881,,1
5420,3946910352,,1
5421,1427325936194801670,,5
5422,1426256058956206080,,1
5423,1388368192159076352,,1
5424,1411399098327044100,,1
5425,1439627882012217355,,1
5426,1442093777548500993,,2
5427,1403311478313193473,,1
5428,1419285095668666368,,5
5429,224308048,,1
5430,951115808331255808,,1
5431,1434988991057645579,,1
5432,1432238289667330051,,1
5433,1440191554719653892,,4
5434,1437360312924127235,,4
5435,1052177961535852544,,4
5436,1438907885937901573,,1
5437,1447765448854962178,,1
5438,1414608663541522435,,1
5439,710584135144894464,,3
5440,1147703584676466689,,4
5441,4111085172,,2
5442,1446416566782939138,,1
5443,780758454524743680,,1
5444,428244639,,1
5445,1447699607446769664,,1
5446,1298472578957185025,,1
5447,1369298574853480454,,6
5448,1439679028651307009,,1
5449,1381761609295659011,,1
5450,1400277702133747712,,1
5451,1445977458285580290,,2
5452,1357462601601478657,,3
5453,1443123602660937734,,1
5454,463460068,,1
5455,1444699757964898310,,2
5456,147146619,,4
5457,952053371686469635,,6
5458,1213203607618650112,,2
5459,1408004861392793601,,4
5460,1444289478432935942,,1
5461,3822509369,,1
5462,953633292846292992,,3
5463,2194765778,,11
5464,1434742818602377216,,1
5465,1444701625059196928,,1
5466,1394917483287441413,,5
5467,1410302960408567808,,1
5468,1402617368455434241,,4
5469,1242815340242800640,,1
5470,1220823957982441472,,1
5471,1445064551658033172,,6
5472,946646948471226368,,1
5473,1435221220589457409,,3
5474,913919904725704704,,2
5475,738748586771415041,,1
5476,1366654506184810502,,1
5477,1447898035745398788,,1
5478,1287313007123496961,,2
5479,1169015262504529921,,1
5480,1374627495585185792,,1
5481,1433953271597707265,,2
5482,1444976784076951554,,1
5483,1443259484986564619,,1
5484,1408762672884051979,,1
5485,1221301585,,1
5486,1930666392,,2
5487,1445700241534058514,,3
5488,1439103644993871878,,7
5489,2352628393,,1
5490,1249560557566316545,,2
5491,4924560712,,5
5492,1435206635098677248,,1
5493,1416004060373667845,,1
5494,996316051641192449,,4
5495,1425529269044662272,,1
5496,394685011,,1
5497,1437631890882764803,,1
5498,919763958524936192,,1
5499,1419561260056674309,,1
5500,1432066465247776772,,1
5501,911011433147654144,,2
5502,1422394269214535687,,1
5503,1289315706702618624,,1
5504,1432037020369444865,,1
5505,316524818,,1
5506,1018089483366027264,,1
5507,1436371587675181147,,5
5508,1105430833266081794,,1
5509,1379390202985263105,,1
5510,1373847664064827393,,2
5511,1432473159807102982,,6
5512,740003514856837120,,1
5513,634987386,,6
5514,1445081253640753153,,2
5515,1281214126627356673,,1
5516,902083880844312576,,1
5517,1432737923816906763,,1
5518,495780213,,4
5519,1343882667922653185,,1
5520,832731336,,1
5521,2942872475,,2
5522,1098763399519817728,,2
5523,1440286199675961348,,1
5524,1447535359416410115,,2
5525,1387031673229832203,,11
5526,4495409232,,1
5527,150334583,,4
5528,1432469789486764036,,1
5529,1431076165050146816,,4
5530,1385973369972068352,,2
5531,889718834,,2
5532,1419502635015720962,,1
5533,1447167393655054338,,6
5534,1370738358943580160,,6
5535,44341702,,5
5536,1435669988401041412,,1
5537,1434389347566948356,,1
5538,1377967974636642318,,2
5539,1442554365420601345,,1
5540,1444306590081896456,,1
5541,1424481056623710210,,2
5542,1718887602,,1
5543,1386609680701562885,,3
5544,1430310430493319170,,1
5545,1307002772,,1
5546,1396927303360385024,,2
5547,1435134932477792262,,8
5548,1372256942236782599,,6
5549,1446188163840581637,,1
5550,1344020196403662848,,1
5551,1409414979934109700,,6
5552,44350880,,1
5553,1359425086642528256,,1
5554,1328968914311671808,,2
5555,1433807226410524674,,1
5556,1406911714625425413,,2
5557,1347983851570696193,,1
5558,1189622234819620864,,1
5559,1366754469963313153,,1
5560,2745807172,,1
5561,1298896828490895367,,1
5562,1356624821983956992,,1
5563,1231614073,,1
5564,3268701510,,2
5565,1182050318181224448,,1
5566,1446392600898899977,,4
5567,1446728166622515202,,1
5568,1134747305980989440,,2
5569,1374757836350226434,,1
5570,1367995967878750209,,2
5571,1265036691221483522,,1
5572,1391248308698599425,,1
5573,1396477311084470276,,1
5574,1416653143748734977,,1
5575,704277721140977664,,2
5576,1344699898290196480,,4
5577,1436454789366403072,,1
5578,1336758059746488321,,1
5579,3018580278,,1
5580,4895364425,,1
5581,1051097917614944257,,1
5582,1440674693724336135,,1
5583,1395731247813562368,,1
5584,1081781957900390401,,2
5585,1395869760760557573,,5
5586,1175921123206123521,,1
5587,1441016543840636934,,1
5588,111605882,,1
5589,1435677756591730692,,1
5590,1417897130568536065,,1
5591,1416413224694517764,,2
5592,1332690374284832770,,1
5593,1421289446696275969,,1
5594,1094439589375139840,,1
5595,1386542242374963201,,1
5596,886384366145814528,,1
5597,524316886,,1
5598,1198167888189804545,,1
5599,241008559,,2
5600,55271518,,1
5601,15878274,,1
5602,1092921107882029059,,2
5603,2192671260,,1
5604,890289277,,1
5605,1428379063018688512,,1
5606,1428604057204101121,,1
5607,1434011377731989507,,2
5608,744376086482432000,,1
5609,954985956590800896,,3
5610,1440412521479880704,,1
5611,1881863281,,1
5612,3318289394,,2
5613,2788307348,,2
5614,1268757324602044422,,2
5615,1433785940695142420,,2
5616,1544525762,,1
5617,1390836565581045760,,1
5618,1436366802745921539,,4
5619,1397940851729305604,,3
5620,1442688392345518084,,5
5621,1365715433244925953,,1
5622,1394692133269946372,,2
5623,1060034641975959552,,2
5624,1437133384493551618,,1
5625,1384418622928343042,,1
5626,1392868474964398081,,1
5627,1375967212184428553,,2
5628,949801557268287488,,2
5629,1294696068257439746,,1
5630,1431914971659743238,,6
5631,1442608891905253382,,1
5632,1370680330353471493,,1
5633,1434104008822571015,,1
5634,1432080426907185152,,1
5635,1429819336244568066,,1
5636,1438185679515799553,,1
5637,1320784952871538689,,1
5638,1434336783135768582,,2
5639,3226792082,,2
5640,1333016654255714304,,2
5641,1444668325435527170,,4
5642,971821352616382465,,2
5643,1437092495045824514,,1
5644,1438090904779198466,,1
5645,1432574109796368385,,1
5646,1085440125759193088,,2
5647,1380426593613438976,,4
5648,1373831265787416577,,5
5649,1435264042675834885,,1
5650,1436260929180606464,,2
5651,41020690,,3
5652,1371460587516006401,,1
5653,1132628114486583296,,2
5654,1433941705036795904,,1
5655,1442950321655926784,,1
5656,1433335883445456896,,2
5657,1435700828241862657,,1
5658,1433604885191094279,,4
5659,1376528029757755392,,2
5660,389386525,,7
5661,961685596614705152,,1
5662,1444781743572234253,,2
5663,1361576960141369344,,2
5664,1389238660961292290,,1
5665,1379801716124700673,,2
5666,1383370468179148808,,2
5667,1445269282351366144,,6
5668,1156502242494730240,,3
5669,1403891996863913985,,2
5670,193201653,,2
5671,1013896146857680896,,2
5672,1436324988768997379,,1
5673,1427239306599428098,,2
5674,1171338991053881344,,1
5675,1426813770777702400,,1
5676,1388548150323863552,,1
5677,1269792131897536518,,1
5678,1245455960,,3
5679,3122990664,,1
5680,1444666161719742467,,1
5681,569978920,,2
5682,1438286454602485765,,1
5683,2293180012,,9
5684,1424871809686573058,,2
5685,2573552512,,1
5686,1417787199911731205,,1
5687,1406535141262983171,,1
5688,1439799079698001923,,1
5689,1338612441425584132,,2
5690,1431728883443847173,,3
5691,1424603861948387328,,1
5692,1419875552672960514,,1
5693,876252481038274561,,1
5694,1431426610960510977,,1
5695,35034237,,3
5696,1386244609165053952,,1
5697,1395054197528268801,,1
5698,1440987659439116288,,1
5699,208924932,,1
5700,1423097623280381956,,1
5701,1381451887120064513,,1
5702,1329750456986427392,,3
5703,1395018230440333313,,1
5704,1435214399762051072,,3
5705,1413304803086639106,,1
5706,968327485778808832,,5
5707,1420020082898579466,,1
5708,950869766482182145,,3
5709,3061701674,,2
5710,1436866803205017601,,1
5711,926674568,,3
5712,1421422707426697218,,2
5713,1422845582872174598,,4
5714,1373815026457444356,,2
5715,1403669853966200835,,1
5716,1386631997313802250,,1
5717,1435516315586859010,,1
5718,1389893048918855680,,1
5719,1427626708161679368,,5
5720,1129455512326512640,,1
5721,3138294404,,1
5722,1395642654528983043,,1
5723,1413336065516007424,,2
5724,1388038122592776194,,1
5725,867088818,,3
5726,1011086148,,1
5727,1378171777201758209,,1
5728,1441371349721632771,,3
5729,1396434950153547779,,1
5730,1366072992908914694,,2
5731,1372012638310334465,,2
5732,1416185619789795335,,1
5733,68931163,,6
5734,1434530241641320451,,7
5735,1408475963088908306,,1
5736,2344203936,,1
5737,1417020353625219072,,5
5738,1448043454278348804,,4
5739,1202978040608722944,,2
5740,1318220368868409347,,1
5741,358983293,,1
5742,1446355668403818501,,6
5743,1427781610984722434,,2
5744,1399514285236047873,,1
5745,1382588788828995585,,1
5746,1424954413605539848,,2
5747,1394723325394423812,,1
5748,944344093181857792,,1
5749,1308379888768946177,,1
5750,1386850039037796352,,1
5751,1304885261516537861,,1
5752,1447097836848418818,,1
5753,1432260113256026116,,1
5754,1439646300761378827,,2
5755,1419449532329381888,,1
5756,1443166781116272640,,6
5757,130316247,,1
5758,1082736099443789825,,1
5759,1444418008554905608,,4
5760,2798896868,,1
5761,1447058047411519491,,3
5762,838697368505692161,,2
5763,17715312,,1
5764,1411313142831923200,,1
5765,1414848835780710409,,1
5766,122323684,,1
5767,1413102955788574729,,1
5768,928647522817417216,,1
5769,1414641977371594756,,2
5770,751814298763014145,,1
5771,1429812032136564740,,4
5772,848285879902900225,,1
5773,1376331104790081540,,1
5774,1444567101080018947,,3
5775,1433879879330803714,,1
5776,1205594365688762370,,2
5777,946443815673503744,,1
5778,1279048580796301314,,1
5779,1443110226807308289,,1
5780,2906034393,,1
5781,1389872232059392002,,1
5782,1437457391373672452,,1
5783,1419740461670047752,,1
5784,1441993293475180548,,1
5785,1380958766892380161,,1
5786,1430810062876909579,,1
5787,1282259756053340161,,1
5788,1357238564657000449,,1
5789,1437465253760180237,,1
5790,1425346220009172996,,1
5791,1437402628535685123,,1
5792,2738261196,,1
5793,1443279240791740416,,1
5794,1435213798135193606,,2
5795,1430736990769647618,,1
5796,1440099906027405312,,1
5797,100521040,,3
5798,1431513590456983554,,1
5799,1364818198416171011,,1
5800,1434266961915961346,,1
5801,1378926997636849664,,1
5802,1447970526647898113,,1
5803,1542351812,,2
5804,1434526066417102858,,1
5805,1424921249164140546,,6
5806,1435787295563472907,,1
5807,1070857676408676353,,1
5808,1345018886064754688,,1
5809,1376230647711301632,,2
5810,1432671099217719300,,1
5811,1300627986345938945,,1
5812,1447147703809368066,,1
5813,288341771,,1
5814,1448152420584869889,,1
5815,1415295021142654976,,1
5816,193214716,,1
5817,857135165436547073,,1
5818,1423212467317059588,,1
5819,1327631876874440704,,1
5820,89496207,,2
5821,1446795231140237313,,1
5822,1427661112120545284,,2
5823,1386297524911181828,,1
5824,793434249009377280,,3
5825,1434702438661980160,,1
5826,1320190379908452352,,1
5827,1422681789332611085,,2
5828,795014847066947584,,1
5829,1444294302473932802,,2
5830,1434886277254553605,,2
5831,1434147889383682050,,1
5832,1404825140375003137,,1
5833,1110179751199531008,,2
5834,1301201864533225472,,3
5835,1437116350304952320,,1
5836,1414167294037614600,,4
5837,1402146716195774464,,1
5838,1377602622430003204,,1
5839,1446081951094525955,,2
5840,1444921602412478468,,1
5841,23141496,,1
5842,2544698186,,2
5843,1437741721027321856,,1
5844,1401509523949510672,,1
5845,997025324440285184,,1
5846,1437535735654014986,,1
5847,1343894404214513665,,2
5848,1415719390394343424,,1
5849,1303446358116970496,,1
5850,1431874565509054471,,1
5851,1478201526,,1
5852,1059031483971715072,,1
5853,1374014529642840064,,5
5854,1415178375929339905,,1
5855,919975698,,1
5856,1351444508353953792,,1
5857,138121654,,2
5858,1407944161131646978,,1
5859,1385941688804417537,,1
5860,1320216707885977602,,18
5861,477670682,,1
5862,1286608081581772801,,1
5863,1405067535351906305,,1
5864,1384424262576918528,,1
5865,1324241258710097920,,2
5866,191900068,,1
5867,1372514007257554947,,1
5868,1438786827230515202,,2
5869,1269221979816710144,,1
5870,1439440503632711684,,2
5871,190853255,,1
5872,1017846728001835008,,1
5873,1344114946871705600,,2
5874,1423274094037016579,,1
5875,1442847298585780241,,1
5876,929755442145722368,,3
5877,1410480884692574215,,1
5878,17107670,,2
5879,1445649099382947840,,2
5880,1027854541,,1
5881,1240723278315978757,,1
5882,3680274981,,1
5883,1076809792998367232,,1
